stnid,lat,lon,elevation,name,wmo_id,element,first_year,last_year
ASN00091107,-40.9972,145.7292,12,wynyard airport,95957,TMIN,1961,2023
ASN00091107,-40.9972,145.7292,12,wynyard airport,95957,PRCP,1947,2023
ASN00091109,-41.1428,145.7058,343,yolla (sea view),NA,PRCP,1907,2023
ASN00091109,-41.1428,145.7058,343,yolla (sea view),NA,DAPR,1918,2020
ASN00091109,-41.1428,145.7058,343,yolla (sea view),NA,DWPR,1918,2020
ASN00091109,-41.1428,145.7058,343,yolla (sea view),NA,MDPR,1918,2020
ASN00091118,-41.5664,147.2444,175,evandale (cambock lane),NA,PRCP,1957,2023
ASN00091118,-41.5664,147.2444,175,evandale (cambock lane),NA,DAPR,1971,2022
ASN00091118,-41.5664,147.2444,175,evandale (cambock lane),NA,DWPR,1971,2022
ASN00091118,-41.5664,147.2444,175,evandale (cambock lane),NA,MDPR,1971,2022
ASN00091121,-40.9431,147.5922,39,waterhouse(barooga),NA,PRCP,1959,2023
ASN00091121,-40.9431,147.5922,39,waterhouse(barooga),NA,DAPR,1963,2022
ASN00091121,-40.9431,147.5922,39,waterhouse(barooga),NA,DWPR,1963,2022
ASN00091121,-40.9431,147.5922,39,waterhouse(barooga),NA,MDPR,1963,2022
ASN00091126,-41.1708,146.4267,8,devonport airport,95960,TMAX,1990,2023
ASN00091126,-41.1708,146.4267,8,devonport airport,95960,TMIN,1990,2023
ASN00091126,-41.1708,146.4267,8,devonport airport,95960,PRCP,1962,2023
ASN00091149,-41.3969,146.4975,55,kimberley (siding),NA,PRCP,1963,2022
ASN00091149,-41.3969,146.4975,55,kimberley (siding),NA,DAPR,1967,2022
ASN00091149,-41.3969,146.4975,55,kimberley (siding),NA,DWPR,1967,2022
ASN00091149,-41.3969,146.4975,55,kimberley (siding),NA,MDPR,1967,2022
ASN00091150,-41.6419,146.52440000000001,417,western creek (somer hill),NA,PRCP,1964,2023
ASN00091153,-41.3356,146.2797,264,barrington post office,NA,PRCP,1964,2023
ASN00091153,-41.3356,146.2797,264,barrington post office,NA,DAPR,1964,2022
ASN00091153,-41.3356,146.2797,264,barrington post office,NA,DWPR,1964,2022
ASN00091153,-41.3356,146.2797,264,barrington post office,NA,MDPR,1964,2022
ASN00091156,-41.4717,146.6456,260,weetah (weetah road),NA,PRCP,1964,2023
ASN00091161,-41.3886,146.5861,165,parkham (avenue road),NA,PRCP,1964,2023
ASN00091161,-41.3886,146.5861,165,parkham (avenue road),NA,DAPR,1964,2020
ASN00091161,-41.3886,146.5861,165,parkham (avenue road),NA,DWPR,1964,2020
ASN00091161,-41.3886,146.5861,165,parkham (avenue road),NA,MDPR,1964,2020
ASN00091167,-41.5711,147.1825,155,perth (forestry nursery),NA,PRCP,1965,2023
ASN00091167,-41.5711,147.1825,155,perth (forestry nursery),NA,DAPR,1965,2023
ASN00091167,-41.5711,147.1825,155,perth (forestry nursery),NA,DWPR,1965,2023
ASN00091167,-41.5711,147.1825,155,perth (forestry nursery),NA,MDPR,1965,2023
ASN00091171,-41.2708,146.5481,81,east sassafras (elphin grove),NA,PRCP,1965,2023
ASN00091173,-40.9161,147.7742,35,tomahawk (carisbrooke),NA,PRCP,1965,2023
ASN00091185,-41.5514,146.9011,160,hagley (fairbank),NA,PRCP,1965,2022
ASN00091185,-41.5514,146.9011,160,hagley (fairbank),NA,DAPR,1971,2021
ASN00091185,-41.5514,146.9011,160,hagley (fairbank),NA,DWPR,1971,2021
ASN00091185,-41.5514,146.9011,160,hagley (fairbank),NA,MDPR,1971,2021
ASN00091186,-41.2039,146.265,127,forthside research station,99960,PRCP,1966,2023
ASN00091186,-41.2039,146.265,127,forthside research station,99960,DAPR,1990,2023
ASN00091186,-41.2039,146.265,127,forthside research station,99960,MDPR,1990,2023
ASN00091194,-41.3456,147.8036,710,mount victoria (mount albert r,NA,PRCP,1968,2023
ASN00091197,-41.4864,147.4386,375,musselboro (elverton),NA,PRCP,1965,2023
ASN00091197,-41.4864,147.4386,375,musselboro (elverton),NA,DAPR,1965,2022
ASN00091197,-41.4864,147.4386,375,musselboro (elverton),NA,DWPR,1965,2022
ASN00091197,-41.4864,147.4386,375,musselboro (elverton),NA,MDPR,1965,2022
ASN00091198,-41.3917,147.4242,1313,mount barrow (south barrow),NA,PRCP,1967,2023
ASN00091219,-41.1708,147.4883,197.5,scottsdale (west minstone road,94972,TMAX,1971,2023
ASN00091219,-41.1708,147.4883,197.5,scottsdale (west minstone road,94972,TMIN,1971,2023
ASN00091219,-41.1708,147.4883,197.5,scottsdale (west minstone road,94972,PRCP,1971,2023
ASN00091223,-40.9089,144.7094,107.3,marrawah,94950,TMAX,1971,2023
ASN00091223,-40.9089,144.7094,107.3,marrawah,94950,TMIN,1971,2023
ASN00091223,-40.9089,144.7094,107.3,marrawah,94950,PRCP,1971,2023
ASN00091223,-40.9089,144.7094,107.3,marrawah,94950,DAPR,2014,2023
ASN00091223,-40.9089,144.7094,107.3,marrawah,94950,DATN,2003,2023
ASN00091223,-40.9089,144.7094,107.3,marrawah,94950,DATX,2003,2023
ASN00091223,-40.9089,144.7094,107.3,marrawah,94950,DWPR,2014,2021
ASN00091223,-40.9089,144.7094,107.3,marrawah,94950,MDPR,2014,2023
ASN00091223,-40.9089,144.7094,107.3,marrawah,94950,MDTN,2003,2023
ASN00091223,-40.9089,144.7094,107.3,marrawah,94950,MDTX,2003,2023
ASN00091225,-41.4761,147.4917,390,burns creek (janefield),NA,PRCP,1972,2020
ASN00091227,-41.5267,146.6583,240,deloraine railway bridge (mean,NA,PRCP,1991,2023
ASN00091236,-41.5128,146.8303,186,westbury (birralee road),NA,PRCP,1978,2023
ASN00091236,-41.5128,146.8303,186,westbury (birralee road),NA,DAPR,1978,2022
ASN00091236,-41.5128,146.8303,186,westbury (birralee road),NA,DWPR,1978,2022
ASN00091236,-41.5128,146.8303,186,westbury (birralee road),NA,MDPR,1978,2022
ASN00091237,-41.4194,147.1222,5,launceston (ti tree bend),94969,TMAX,1980,2023
ASN00091237,-41.4194,147.1222,5,launceston (ti tree bend),94969,TMIN,1980,2023
ASN00091237,-41.4194,147.1222,5,launceston (ti tree bend),94969,PRCP,1980,2023
ASN00091245,-40.6828,144.69,94,cape grim baps,94954,TMAX,1985,2023
ASN00091245,-40.6828,144.69,94,cape grim baps,94954,TMIN,1985,2023
ASN00091245,-40.6828,144.69,94,cape grim baps,94954,PRCP,1985,2023
ASN00091245,-40.6828,144.69,94,cape grim baps,94954,TAVG,1988,2023
ASN00091255,-41.2339,146.9294,40,deviot jetty,NA,PRCP,1988,2023
ASN00091255,-41.2339,146.9294,40,deviot jetty,NA,DAPR,1988,2023
ASN00091255,-41.2339,146.9294,40,deviot jetty,NA,DWPR,1988,2023
ASN00091255,-41.2339,146.9294,40,deviot jetty,NA,MDPR,1988,2023
ASN00091259,-41.1492,145.1517,344,luncheon hill (forestry),95956,TMAX,1995,2023
ASN00091259,-41.1492,145.1517,344,luncheon hill (forestry),95956,TMIN,1995,2023
ASN00091259,-41.1492,145.1517,344,luncheon hill (forestry),95956,PRCP,1995,2023
ASN00091260,-41.4883,146.9047,160,strathbridge (meander river),NA,PRCP,1990,2023
ASN00091262,-41.1333,146.8461,41,bell bay (temco),NA,PRCP,1990,2023
ASN00091262,-41.1333,146.8461,41,bell bay (temco),NA,DAPR,1990,2022
ASN00091262,-41.1333,146.8461,41,bell bay (temco),NA,DWPR,1990,2022
ASN00091262,-41.1333,146.8461,41,bell bay (temco),NA,MDPR,1990,2022
ASN00091263,-41.4889,147.2326,41.3,corra linn (north esk river),NA,PRCP,1990,2023
ASN00091266,-41.3972,146.4953,60,kimberley (mersey river),NA,PRCP,1990,2023
ASN00091267,-41.6494,146.6154,291.5,meander (meander river),NA,PRCP,1990,2023
ASN00091271,-41.3959,147.3006,351.1,nunamara offtake (st patricks,NA,PRCP,1995,2023
ASN00091272,-41.0161,147.1053,51,weymouth (tam o'shanter),NA,PRCP,1993,2023
ASN00091278,-41.4656,146.6703,325,deloraine (reedy marsh),NA,PRCP,1994,2020
ASN00091286,-41.1208,146.8275,21,george town (south street),NA,PRCP,1996,2023
ASN00091286,-41.1208,146.8275,21,george town (south street),NA,DAPR,1997,2022
ASN00091286,-41.1208,146.8275,21,george town (south street),NA,DWPR,1997,2022
ASN00091286,-41.1208,146.8275,21,george town (south street),NA,MDPR,1997,2022
ASN00091288,-41.6706,146.7278,745,quamby bluff,NA,PRCP,1995,2023
ASN00091288,-41.6706,146.7278,745,quamby bluff,NA,DAPR,1996,2023
ASN00091288,-41.6706,146.7278,745,quamby bluff,NA,DWPR,1996,2023
ASN00091288,-41.6706,146.7278,745,quamby bluff,NA,MDPR,1996,2023
ASN00091290,-41.6308,146.7,487,golden valley (brodies road),NA,PRCP,1995,2023
ASN00091290,-41.6308,146.7,487,golden valley (brodies road),NA,DAPR,1996,2023
ASN00091290,-41.6308,146.7,487,golden valley (brodies road),NA,DWPR,1995,2023
ASN00091290,-41.6308,146.7,487,golden valley (brodies road),NA,MDPR,1996,2023
ASN00091291,-41.3886,146.3219,294.2,sheffield school farm,94955,TMAX,1997,2023
ASN00091291,-41.3886,146.3219,294.2,sheffield school farm,94955,TMIN,1997,2023
ASN00091291,-41.3886,146.3219,294.2,sheffield school farm,94955,PRCP,1997,2023
ASN00091292,-40.8347,145.0847,7.5,smithton aerodrome,94953,TMAX,1996,2023
ASN00091292,-40.8347,145.0847,7.5,smithton aerodrome,94953,TMIN,1996,2023
ASN00091292,-40.8347,145.0847,7.5,smithton aerodrome,94953,PRCP,1996,2023
ASN00091293,-41.0556,146.7856,3,low head,95964,TMAX,1998,2023
ASN00091293,-41.0556,146.7856,3,low head,95964,TMIN,1998,2023
ASN00091293,-41.0556,146.7856,3,low head,95964,PRCP,1997,2023
ASN00091293,-41.0556,146.7856,3,low head,95964,TAVG,2001,2023
ASN00091299,-41.2431,147.4436,265,woodlea nursery,NA,PRCP,1997,2023
ASN00091299,-41.2431,147.4436,265,woodlea nursery,NA,DAPR,1997,2022
ASN00091299,-41.2431,147.4436,265,woodlea nursery,NA,DWPR,1997,2022
ASN00091299,-41.2431,147.4436,265,woodlea nursery,NA,MDPR,1997,2022
ASN00091300,-41.2658,147.8072,274,new river (new river road),NA,PRCP,1997,2023
ASN00091300,-41.2658,147.8072,274,new river (new river road),NA,DAPR,1998,2022
ASN00091300,-41.2658,147.8072,274,new river (new river road),NA,DWPR,1998,2022
ASN00091300,-41.2658,147.8072,274,new river (new river road),NA,MDPR,1998,2022
ASN00091303,-41.5228,147.0325,140,westwood bridge (meander river,NA,PRCP,1998,2023
ASN00091304,-41.1164,145.8619,235,lower ridgley (mooreville road,NA,PRCP,1997,2023
ASN00091304,-41.1164,145.8619,235,lower ridgley (mooreville road,NA,DAPR,1998,2022
ASN00091304,-41.1164,145.8619,235,lower ridgley (mooreville road,NA,DWPR,1998,2022
ASN00091304,-41.1164,145.8619,235,lower ridgley (mooreville road,NA,MDPR,1998,2022
ASN00091305,-41.3144,147.3803,410,targa (mountain views),NA,PRCP,1997,2023
ASN00091306,-41.7256,147.0794,148,cressy research station,95966,TMAX,1999,2023
ASN00091306,-41.7256,147.0794,148,cressy research station,95966,TMIN,1999,2023
ASN00091306,-41.7256,147.0794,148,cressy research station,95966,PRCP,1999,2023
ASN00091306,-41.7256,147.0794,148,cressy research station,95966,TAVG,2004,2023
ASN00091307,-41.54,146.62,245,lemana (woodlands),NA,PRCP,1998,2020
ASN00091307,-41.54,146.62,245,lemana (woodlands),NA,DAPR,1998,2020
ASN00091307,-41.54,146.62,245,lemana (woodlands),NA,DWPR,1998,2020
ASN00091307,-41.54,146.62,245,lemana (woodlands),NA,MDPR,1998,2020
ASN00091311,-41.5492,147.2144,166.9,launceston airport,94968,TMAX,1948,2023
ASN00091311,-41.5492,147.2144,166.9,launceston airport,94968,TMIN,1948,2023
ASN00091311,-41.5492,147.2144,166.9,launceston airport,94968,PRCP,1948,2023
ASN00091311,-41.5492,147.2144,166.9,launceston airport,94968,TAVG,1939,2023
ASN00091312,-41.4406,146.1228,573,erriba (jubb road),NA,PRCP,2000,2023
ASN00091312,-41.4406,146.1228,573,erriba (jubb road),NA,DAPR,2000,2023
ASN00091312,-41.4406,146.1228,573,erriba (jubb road),NA,DWPR,2000,2023
ASN00091312,-41.4406,146.1228,573,erriba (jubb road),NA,MDPR,2000,2023
ASN00091315,-41.51,147.0511,142,hadspen,NA,PRCP,2000,2023
ASN00091315,-41.51,147.0511,142,hadspen,NA,DAPR,2000,2022
ASN00091315,-41.51,147.0511,142,hadspen,NA,DWPR,2000,2022
ASN00091315,-41.51,147.0511,142,hadspen,NA,MDPR,2000,2022
ASN00091317,-41.5136,147.2028,130,relbia (josef chromy wines),NA,PRCP,2000,2023
ASN00091317,-41.5136,147.2028,130,relbia (josef chromy wines),NA,DAPR,2000,2023
ASN00091317,-41.5136,147.2028,130,relbia (josef chromy wines),NA,DWPR,2000,2023
ASN00091317,-41.5136,147.2028,130,relbia (josef chromy wines),NA,MDPR,2000,2023
ASN00091321,-41.3961,145.9342,468,loongana (serendipity),NA,PRCP,1984,2023
ASN00091321,-41.3961,145.9342,468,loongana (serendipity),NA,DAPR,1984,2022
ASN00091321,-41.3961,145.9342,468,loongana (serendipity),NA,DWPR,1984,2022
ASN00091321,-41.3961,145.9342,468,loongana (serendipity),NA,MDPR,1984,2022
ASN00091325,-41.7292,147.2358,477,hummocky hills,NA,PRCP,2002,2023
ASN00091327,-40.9486,147.8278,35,tomahawk (wyambi),NA,PRCP,2002,2023
ASN00091327,-40.9486,147.8278,35,tomahawk (wyambi),NA,DAPR,2002,2022
ASN00091327,-40.9486,147.8278,35,tomahawk (wyambi),NA,DWPR,2002,2022
ASN00091327,-40.9486,147.8278,35,tomahawk (wyambi),NA,MDPR,2002,2022
ASN00091332,-41.3528,146.4164,75,railton (dowbiggin street),NA,PRCP,2003,2023
ASN00091332,-41.3528,146.4164,75,railton (dowbiggin street),NA,DAPR,2003,2023
ASN00091332,-41.3528,146.4164,75,railton (dowbiggin street),NA,DWPR,2003,2023
ASN00091332,-41.3528,146.4164,75,railton (dowbiggin street),NA,MDPR,2003,2023
ASN00091334,-41.2181,145.7206,332,tewkesbury (1120 oonah road),NA,PRCP,2003,2021
ASN00091335,-40.98,145.6225,141,moorleah,NA,PRCP,2003,2022
ASN00091338,-41.2767,147.29,1180,mount arthur summit,NA,PRCP,2004,2023
ASN00091340,-41.3592,147.01,126,grindelwald,NA,PRCP,2003,2023
ASN00091340,-41.3592,147.01,126,grindelwald,NA,DAPR,2004,2021
ASN00091340,-41.3592,147.01,126,grindelwald,NA,DWPR,2004,2021
ASN00091340,-41.3592,147.01,126,grindelwald,NA,MDPR,2004,2021
ASN00091341,-41.3428,146.8964,125,glengarry (hundred acre wood),NA,PRCP,2003,2023
ASN00091343,-41.5944,146.8469,192,cluan,NA,PRCP,2004,2023
ASN00091343,-41.5944,146.8469,192,cluan,NA,DAPR,2012,2021
ASN00091343,-41.5944,146.8469,192,cluan,NA,DWPR,2012,2021
ASN00091343,-41.5944,146.8469,192,cluan,NA,MDPR,2012,2021
ASN00091346,-41.2336,147.2064,150,lilydale (torwood),NA,PRCP,2005,2023
ASN00091347,-41.3736,146.3117,239,sheffield (avondale),NA,PRCP,2005,2022
ASN00091347,-41.3736,146.3117,239,sheffield (avondale),NA,DAPR,2005,2022
ASN00091347,-41.3736,146.3117,239,sheffield (avondale),NA,DWPR,2005,2022
ASN00091347,-41.3736,146.3117,239,sheffield (avondale),NA,MDPR,2005,2022
ASN00091348,-41.1131,147.0967,70,pipers river (bay of fires),NA,PRCP,2006,2023
ASN00091349,-41.1494,146.6033,5,port sorell (narawntapu nation,NA,PRCP,2006,2022
ASN00091349,-41.1494,146.6033,5,port sorell (narawntapu nation,NA,DAPR,2006,2022
ASN00091349,-41.1494,146.6033,5,port sorell (narawntapu nation,NA,DWPR,2006,2022
ASN00091349,-41.1494,146.6033,5,port sorell (narawntapu nation,NA,MDPR,2006,2022
ASN00091350,-41.2425,145.9883,345,south riana (jansens road),NA,PRCP,2006,2023
ASN00091350,-41.2425,145.9883,345,south riana (jansens road),NA,DAPR,2022,2022
ASN00091350,-41.2425,145.9883,345,south riana (jansens road),NA,DWPR,2022,2022
ASN00091350,-41.2425,145.9883,345,south riana (jansens road),NA,MDPR,2022,2022
ASN00091351,-41.3753,146.8169,217,glengarry (ginns road),NA,PRCP,2007,2023
ASN00092001,-41.9525,148.1839,10,apslawn,NA,PRCP,1890,2023
ASN00092002,-41.7792,147.7225,205,avoca (railway house),NA,PRCP,1888,2022
ASN00092003,-41.8739,148.3036,11,bicheno (council depot),95989,TMAX,1965,2023
ASN00092003,-41.8739,148.3036,11,bicheno (council depot),95989,TMIN,1965,2023
ASN00092003,-41.8739,148.3036,11,bicheno (council depot),95989,PRCP,1917,2023
ASN00092003,-41.8739,148.3036,11,bicheno (council depot),95989,DAPR,1918,2023
ASN00092003,-41.8739,148.3036,11,bicheno (council depot),95989,DATN,2003,2023
ASN00092003,-41.8739,148.3036,11,bicheno (council depot),95989,DATX,2003,2023
ASN00092003,-41.8739,148.3036,11,bicheno (council depot),95989,DWPR,1918,2022
ASN00092003,-41.8739,148.3036,11,bicheno (council depot),95989,MDPR,1918,2023
ASN00092003,-41.8739,148.3036,11,bicheno (council depot),95989,MDTN,2003,2023
ASN00092003,-41.8739,148.3036,11,bicheno (council depot),95989,MDTX,2003,2023
ASN00092005,-42.8122,147.8289,115,bream creek (stroud),NA,PRCP,1918,2023
ASN00092005,-42.8122,147.8289,115,bream creek (stroud),NA,DAPR,1918,2023
ASN00092005,-42.8122,147.8289,115,bream creek (stroud),NA,DWPR,1918,2023
ASN00092005,-42.8122,147.8289,115,bream creek (stroud),NA,MDPR,1918,2023
ASN00092006,-42.5847,147.7908,58,buckland (brockley),NA,PRCP,1909,2020
ASN00092006,-42.5847,147.7908,58,buckland (brockley),NA,DAPR,1910,2020
ASN00092006,-42.5847,147.7908,58,buckland (brockley),NA,DWPR,1910,2020
ASN00092006,-42.5847,147.7908,58,buckland (brockley),NA,MDPR,1910,2020
ASN00092008,-42.0117,148.0747,17,cranbrook (cranbrook house),NA,PRCP,1904,2023
ASN00092010,-42.5844,148.0636,23,maria island (darlington),NA,PRCP,1913,2023
ASN00092010,-42.5844,148.0636,23,maria island (darlington),NA,DAPR,1926,2022
ASN00092010,-42.5844,148.0636,23,maria island (darlington),NA,DWPR,1926,2022
ASN00092010,-42.5844,148.0636,23,maria island (darlington),NA,MDPR,1926,2022
ASN00092011,-40.9589,148.0086,61,gladstone (old post office),NA,PRCP,1914,2023
ASN00092012,-41.6428,147.9664,237,fingal (legge street),95974,TMAX,1986,2021
ASN00092012,-41.6428,147.9664,237,fingal (legge street),95974,TMIN,1986,2021
ASN00092012,-41.6428,147.9664,237,fingal (legge street),95974,PRCP,1888,2021
ASN00092014,-41.5308,148.1969,491,german town,NA,PRCP,1929,2023
ASN00092017,-42.7856,147.8086,123,kellevie,NA,PRCP,1889,2023
ASN00092019,-42.0067,147.7975,575,lake leake (elizabeth river),94979,TMAX,1989,2022
ASN00092019,-42.0067,147.7975,575,lake leake (elizabeth river),94979,TMIN,1989,2022
ASN00092019,-42.0067,147.7975,575,lake leake (elizabeth river),94979,PRCP,1890,2022
ASN00092019,-42.0067,147.7975,575,lake leake (elizabeth river),94979,DAPR,1934,2022
ASN00092019,-42.0067,147.7975,575,lake leake (elizabeth river),94979,DATN,1996,2022
ASN00092019,-42.0067,147.7975,575,lake leake (elizabeth river),94979,DATX,1996,2022
ASN00092019,-42.0067,147.7975,575,lake leake (elizabeth river),94979,DWPR,1934,2022
ASN00092019,-42.0067,147.7975,575,lake leake (elizabeth river),94979,MDPR,1934,2022
ASN00092019,-42.0067,147.7975,575,lake leake (elizabeth river),94979,MDTN,1996,2022
ASN00092019,-42.0067,147.7975,575,lake leake (elizabeth river),94979,MDTX,1996,2022
ASN00092020,-41.82,147.9551,229.1,lewis hill (st pauls river),NA,PRCP,1929,2023
ASN00092024,-41.4703,147.8919,285,mathinna (fingal road),NA,PRCP,1889,2023
ASN00092027,-42.5519,147.8753,14,orford (aubin court),95984,TMAX,1968,2023
ASN00092027,-42.5519,147.8753,14,orford (aubin court),95984,TMIN,1968,2023
ASN00092027,-42.5519,147.8753,14,orford (aubin court),95984,PRCP,1951,2023
ASN00092027,-42.5519,147.8753,14,orford (aubin court),95984,DAPR,1976,2023
ASN00092027,-42.5519,147.8753,14,orford (aubin court),95984,DATN,2004,2023
ASN00092027,-42.5519,147.8753,14,orford (aubin court),95984,DATX,2007,2023
ASN00092027,-42.5519,147.8753,14,orford (aubin court),95984,DWPR,1976,2021
ASN00092027,-42.5519,147.8753,14,orford (aubin court),95984,MDPR,1976,2023
ASN00092027,-42.5519,147.8753,14,orford (aubin court),95984,MDTN,2004,2023
ASN00092027,-42.5519,147.8753,14,orford (aubin court),95984,MDTX,2007,2023
ASN00092028,-42.5853,147.9142,40,orford south,NA,PRCP,1932,2023
ASN00092028,-42.5853,147.9142,40,orford south,NA,DAPR,1932,2023
ASN00092028,-42.5853,147.9142,40,orford south,NA,DWPR,1932,2023
ASN00092028,-42.5853,147.9142,40,orford south,NA,MDPR,1932,2023
ASN00092029,-41.7214,147.8233,220,ormley,NA,PRCP,1888,2023
ASN00092029,-41.7214,147.8233,220,ormley,NA,DAPR,1971,2023
ASN00092029,-41.7214,147.8233,220,ormley,NA,DWPR,1971,2023
ASN00092029,-41.7214,147.8233,220,ormley,NA,MDPR,1971,2023
ASN00092030,-41.0825,147.9353,120,pioneer (main road),NA,PRCP,1911,2023
ASN00092030,-41.0825,147.9353,120,pioneer (main road),NA,DAPR,1924,2022
ASN00092030,-41.0825,147.9353,120,pioneer (main road),NA,DWPR,1924,2022
ASN00092030,-41.0825,147.9353,120,pioneer (main road),NA,MDPR,1924,2022
ASN00092040,-42.0692,148.0678,8,swansea (belmont),NA,PRCP,1962,2022
ASN00092040,-42.0692,148.0678,8,swansea (belmont),NA,DAPR,1971,2022
ASN00092040,-42.0692,148.0678,8,swansea (belmont),NA,DWPR,1971,2022
ASN00092040,-42.0692,148.0678,8,swansea (belmont),NA,MDPR,1971,2022
ASN00092044,-41.9317,148.0736,55,cranbrook (waters meeting),NA,PRCP,1999,2020
ASN00092044,-41.9317,148.0736,55,cranbrook (waters meeting),NA,DAPR,1999,2020
ASN00092044,-41.9317,148.0736,55,cranbrook (waters meeting),NA,DWPR,1999,2020
ASN00092044,-41.9317,148.0736,55,cranbrook (waters meeting),NA,MDPR,1999,2020
ASN00092045,-40.9928,148.3467,19.7,eddystone point,94983,TMAX,1957,2023
ASN00092045,-40.9928,148.3467,19.7,eddystone point,94983,TMIN,1957,2023
ASN00092045,-40.9928,148.3467,19.7,eddystone point,94983,PRCP,1908,2023
ASN00092045,-40.9928,148.3467,19.7,eddystone point,94983,TAVG,1973,2023
ASN00092047,-42.2708,147.6942,375,stonehouse,NA,PRCP,1938,2023
ASN00092047,-42.2708,147.6942,375,stonehouse,NA,DAPR,1971,2023
ASN00092047,-42.2708,147.6942,375,stonehouse,NA,DWPR,1971,2023
ASN00092047,-42.2708,147.6942,375,stonehouse,NA,MDPR,1971,2023
ASN00092048,-41.0228,147.9583,55,south mount cameron (gladstone,NA,PRCP,1953,2023
ASN00092051,-41.27,147.9492,170,pyengana (forest lodge road),NA,PRCP,1962,2023
ASN00092051,-41.27,147.9492,170,pyengana (forest lodge road),NA,DAPR,1971,2022
ASN00092051,-41.27,147.9492,170,pyengana (forest lodge road),NA,DWPR,1971,2022
ASN00092051,-41.27,147.9492,170,pyengana (forest lodge road),NA,MDPR,1971,2022
ASN00092053,-42.1267,148.2967,20,coles bay (freycinet),NA,PRCP,1961,2023
ASN00092064,-41.5633,148.1414,338,cornwall,NA,PRCP,1999,2023
ASN00092064,-41.5633,148.1414,338,cornwall,NA,DAPR,1999,2022
ASN00092064,-41.5633,148.1414,338,cornwall,NA,DWPR,1999,2022
ASN00092064,-41.5633,148.1414,338,cornwall,NA,MDPR,1999,2022
ASN00092067,-40.8586,148.0178,40,rushy lagoon (cape portland ro,NA,PRCP,1965,2023
ASN00092067,-40.8586,148.0178,40,rushy lagoon (cape portland ro,NA,DAPR,1969,2023
ASN00092067,-40.8586,148.0178,40,rushy lagoon (cape portland ro,NA,DWPR,1969,2023
ASN00092067,-40.8586,148.0178,40,rushy lagoon (cape portland ro,NA,MDPR,1969,2023
ASN00092079,-42.2133,147.7831,468.5,tooms lake (tooms river),NA,PRCP,1968,2023
ASN00092088,-42.6508,147.9006,25,sandspit river (ringrove),NA,PRCP,1972,2020
ASN00092099,-42.7153,147.7525,318,nugent (twilight valley),NA,PRCP,1982,2023
ASN00092099,-42.7153,147.7525,318,nugent (twilight valley),NA,DAPR,1982,2022
ASN00092099,-42.7153,147.7525,318,nugent (twilight valley),NA,DWPR,1982,2022
ASN00092099,-42.7153,147.7525,318,nugent (twilight valley),NA,MDPR,1982,2022
ASN00092106,-41.4656,147.8886,280,mathinna (south esk river),NA,PRCP,1991,2021
ASN00092109,-41.4622,147.57,440,upper blessington,NA,PRCP,1995,2023
ASN00092111,-41.4342,147.7192,362,upper esk (south esk river),NA,PRCP,1996,2023
ASN00092112,-42.3164,147.9211,70,little swanport (wineglass cot,NA,PRCP,1995,2022
ASN00092112,-42.3164,147.9211,70,little swanport (wineglass cot,NA,DAPR,1995,2022
ASN00092112,-42.3164,147.9211,70,little swanport (wineglass cot,NA,DWPR,1995,2022
ASN00092112,-42.3164,147.9211,70,little swanport (wineglass cot,NA,MDPR,1995,2022
ASN00092113,-41.4136,148.27440000000001,25,beaumaris (skyline drive),NA,PRCP,1996,2023
ASN00092113,-41.4136,148.27440000000001,25,beaumaris (skyline drive),NA,DAPR,1997,2023
ASN00092113,-41.4136,148.27440000000001,25,beaumaris (skyline drive),NA,DWPR,1997,2023
ASN00092113,-41.4136,148.27440000000001,25,beaumaris (skyline drive),NA,MDPR,1997,2023
ASN00092114,-41.9953,148.2794,55,friendly beaches,94987,TMAX,1997,2023
ASN00092114,-41.9953,148.2794,55,friendly beaches,94987,TMIN,1997,2023
ASN00092114,-41.9953,148.2794,55,friendly beaches,94987,PRCP,1997,2023
ASN00092120,-41.3381,148.2792,48,st helens aerodrome,95981,TMAX,2001,2023
ASN00092120,-41.3381,148.2792,48,st helens aerodrome,95981,TMIN,2001,2023
ASN00092120,-41.3381,148.2792,48,st helens aerodrome,95981,PRCP,2001,2023
ASN00092120,-41.3381,148.2792,48,st helens aerodrome,95981,DATN,2003,2020
ASN00092120,-41.3381,148.2792,48,st helens aerodrome,95981,DATX,2003,2020
ASN00092120,-41.3381,148.2792,48,st helens aerodrome,95981,MDTN,2003,2020
ASN00092120,-41.3381,148.2792,48,st helens aerodrome,95981,MDTX,2003,2020
ASN00092123,-40.7292,148.125,15,swan island,95985,TMAX,2001,2023
ASN00092123,-40.7292,148.125,15,swan island,95985,TMIN,2001,2023
ASN00092123,-40.7292,148.125,15,swan island,95985,PRCP,2001,2023
ASN00092124,-42.6619,148.0181,28,maria island (point lesueur),95988,TMAX,2004,2023
ASN00092124,-42.6619,148.0181,28,maria island (point lesueur),95988,TMIN,2004,2023
ASN00092124,-42.6619,148.0181,28,maria island (point lesueur),95988,PRCP,2004,2023
ASN00092129,-41.0458,148.2592,7,ansons bay,NA,PRCP,2004,2023
ASN00092131,-41.2439,148.0569,237,goulds country,NA,PRCP,2004,2022
ASN00092131,-41.2439,148.0569,237,goulds country,NA,DAPR,2004,2022
ASN00092131,-41.2439,148.0569,237,goulds country,NA,DWPR,2004,2022
ASN00092131,-41.2439,148.0569,237,goulds country,NA,MDPR,2004,2022
