decimalLatitude,decimalLongitude,eventDate,scientificName,taxonConceptID,recordID,dataResourceName,occurrenceStatus,eventRemarks,eventTime,eventID,samplingEffort,samplingProtocol,basisOfRecord,recordedBy,recordedByID,eventType
-33.99,151.23,2009-12-10T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,b3162ffc-ca82-418b-8e45-7a2f1355bff6,Reef Life Survey: Global reef fish dataset,PRESENT,NA,NA,2001237,NA,NA,HUMAN_OBSERVATION,Ajg,NA,NA
-33.98,122.22,1998-04-26T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,feeb0c56-d946-46d1-85f3-cb9662a8d049,Museums Victoria provider for OZCAM,PRESENT,NA,19:15:00,NA,NA,hand net,PRESERVED_SPECIMEN,"Rawlins, D.",NA,NA
-33.98,122.22,1998-04-27T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,602e7f31-1ff2-4987-8162-91a068cb944a,Museums Victoria provider for OZCAM,PRESENT,NA,19:30:00,NA,NA,NA,PRESERVED_SPECIMEN,"Finn, J.",NA,NA
-33.98,122.22,1998-04-26T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,bbaf7bb6-0a94-41b0-8c92-513aa75b63bc,Museums Victoria provider for OZCAM,PRESENT,NA,NA,NA,NA,NA,PRESERVED_SPECIMEN,"Finn, J. | Museums Victoria | Norman, D. Mark",NA,NA
-33.98,122.22,1998-04-26T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,4ba31017-6824-480a-853d-df37765917f8,Museums Victoria provider for OZCAM,PRESENT,NA,19:15:00,NA,NA,hand net,PRESERVED_SPECIMEN,"Rawlins, D.",NA,NA
-33.9686,136.7658,2001-04-02T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,dd8bf9b6-ead0-4e4e-8932-6a6106cf972a,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193419,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
-33.9686,136.7658,2001-04-02T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,0a9e69e9-591a-4300-8089-dcfd889ceba1,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193420,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
-33.9636,134.2747,2015-03-24T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,7dfdd92e-dba0-4ab9-a313-e6e23a7f7f8b,SA Fauna,PRESENT,NA,NA,BRUV - MER MARINE PARKS,NA,Observed-BRUV,HUMAN_OBSERVATION,"Colella, D. Dimitri",NA,NA
-33.95,151.26,2010-04-11T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,867db679-c92b-4859-beda-5f9ffe373cb8,Reef Life Survey: Global reef fish dataset,PRESENT,NA,NA,2001037,NA,NA,HUMAN_OBSERVATION,Mgm,NA,NA
-33.95,114.983,1972-01-01T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,8bfdc917-95f6-4ebc-b4e1-fe6bde254e12,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:10026564,NA,NA,PRESERVED_SPECIMEN,"Ponder, W.F.",NA,NA
-33.95,151.26,2010-04-11T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,ffeb6b7b-1964-46c2-81fb-e60da27d82a1,Reef Life Survey: Global reef fish dataset,PRESENT,NA,NA,2001037,NA,NA,HUMAN_OBSERVATION,Tr,NA,NA
-33.9461,136.7925,2001-04-02T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,eeb446e0-a16b-4527-bbb0-8f4daff5c3df,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193421,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
-33.9461,136.7925,2001-04-02T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,c8d974df-f880-4e6a-b191-bd345b57a96e,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193421,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
-33.9461,136.7925,2001-04-02T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,d0686618-5ad7-4bf8-a528-03ef990a9c82,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193421,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
-33.9461,136.7925,2001-04-02T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,0391ef50-26b0-46fe-905a-06fc7c10cb67,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193421,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
-33.9461,136.7925,2001-04-02T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,9f139d07-434f-474e-9dc7-6c2fd6bffc98,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193421,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
-33.94,134.27,2014-01-09T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,d88fcf97-05d7-4586-8070-57878cf505d0,Reef Life Survey: Global reef fish dataset,PRESENT,NA,NA,912343880,NA,NA,HUMAN_OBSERVATION,Gje,NA,NA
-33.9317,137.365,2001-04-03T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,15443ed1-bb98-4edc-b96e-a5721a3c778e,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193431,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
-33.9317,137.365,2001-04-03T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,acf251e7-b3f8-4096-9bd5-dc6208f37da7,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193431,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
-33.9317,137.365,2001-04-03T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,9fa92187-985d-4a2f-97b0-f200488256b7,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193431,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
-33.9264,136.8231,2001-04-02T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,ba3be982-35e1-4609-a916-8797204d9cfa,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193422,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
-33.9264,136.8231,2001-04-02T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,a3860607-fc33-45b0-be55-93478810a949,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193422,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
-33.9264,136.8231,2001-04-02T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,72ade16e-31f8-435d-839b-d2cc416d4afe,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193422,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
-33.9264,136.8231,2001-04-02T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,42fd492a-cee3-49ba-a55e-f928a0d4ad89,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193422,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
-33.9264,136.8231,2001-04-02T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,a927e75c-9373-4e62-9343-b49b6fd830ae,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193422,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
-33.9264,136.8231,2001-04-02T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,0260bac0-15cd-4790-9674-ec3abe18c02f,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193422,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
-33.9264,136.8231,2001-04-02T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,f17e9ac9-b4ea-4583-b94c-82562f193a96,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193422,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
-33.9264,136.8231,2001-04-02T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,f04e4ca6-f77b-4468-a7a1-814d324afcca,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193422,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
-33.9264,136.8231,2001-04-02T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,97f9614c-2a7f-4d36-9e43-66b0ff647ba6,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193422,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
-33.9264,136.8231,2001-04-02T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,8a1d031e-b01e-4d5a-b724-7547b57035f5,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193422,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
-33.9264,136.8231,2001-04-02T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,1e658898-ec01-4406-bc3f-bffefcb736d0,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193422,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
-33.9264,136.8231,2001-04-02T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,d67e008f-dfc8-4aee-a24d-31b62bed3914,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193422,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
-33.92499,122.58805,1944-01-14T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,be553a33-340d-46b8-97ff-9864afc0298a,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:10037219,NA,NA,PRESERVED_SPECIMEN,"Whitley, G.P.",NA,NA
-33.9207,137.1162,2001-04-03T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,78c93672-33fa-4917-be91-afc239c11ffe,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193424,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
-33.92,151.27,2010-04-23T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,2f000e76-4a85-414a-b489-9707c3eca67c,Reef Life Survey: Global reef fish dataset,PRESENT,NA,NA,2001123,NA,NA,HUMAN_OBSERVATION,Tr,NA,NA
-33.92,151.27,2010-01-11T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,3da5bfb0-5ae5-4889-a903-58605ff2345d,Reef Life Survey: Global reef fish dataset,PRESENT,NA,NA,2001235,NA,NA,HUMAN_OBSERVATION,Apm,NA,NA
-33.916,137.8,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,ee8755df-bbdc-471c-b4c0-f25c1bf809e1,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:1174220,NA,NA,PRESERVED_SPECIMEN,"Donellan, Professor Steve | South Australian Museum",NA,NA
-33.916,151.27166,2012-05-23T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,f93ef76b-705a-4082-a515-0e5767db6c83,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:1168797,NA,hand,PRESERVED_SPECIMEN,"Schnell, Alex",NA,NA
-33.916,151.27166,2012-05-23T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,10a0071e-5ed3-4d36-bc12-333b8e05aba0,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:1168797,NA,hand,PRESERVED_SPECIMEN,"Schnell, Alex",NA,NA
-33.916,137.8,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,60ea1b44-6344-40ec-af39-659be5d84587,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:1174220,NA,NA,PRESERVED_SPECIMEN,"Donellan, Professor Steve | South Australian Museum",NA,NA
-33.916,137.8,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,2f2f232e-0be9-44f1-b898-272a53f4f874,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:1174220,NA,NA,PRESERVED_SPECIMEN,"Donellan, Professor Steve | South Australian Museum",NA,NA
-33.916,137.8,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,571ae276-4734-4171-bd68-c5ba76b842e8,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:1174220,NA,NA,PRESERVED_SPECIMEN,"Donellan, Professor Steve | South Australian Museum",NA,NA
-33.916,137.8,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,7b3fbd7c-38b8-4a1a-92b6-a296683ad374,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:1174220,NA,NA,PRESERVED_SPECIMEN,"Donellan, Professor Steve | South Australian Museum",NA,NA
-33.916,151.27166,2012-05-23T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,c9cf3ff6-7124-4721-82c0-80ec50b42c69,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:1168797,NA,hand,PRESERVED_SPECIMEN,"Schnell, Alex",NA,NA
-33.916,137.8,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,5d6ebc02-393d-4ace-94ec-35e85620ee63,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:1174220,NA,NA,PRESERVED_SPECIMEN,"Donellan, Professor Steve | South Australian Museum",NA,NA
-33.916,151.27166,2012-05-23T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,cc008412-ff24-4c48-b7ab-0a5fc9001b29,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:1168797,NA,hand,PRESERVED_SPECIMEN,"Schnell, Alex",NA,NA
-33.9142,137.161,2001-04-03T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,d9cec1cd-4fdb-40a1-bb2b-08c8d47987a0,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193426,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
-33.9142,137.161,2001-04-03T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,162ca5a0-9a81-486a-addd-54a01b74f774,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193426,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
-33.914125,151.267232,2013-04-12T13:22:38Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,71fc8087-24ca-4823-b38a-d5828804bb3d,Encyclopedia of Life Images - Flickr Group,PRESENT,NA,NA,NA,NA,NA,OCCURRENCE,NA,NA,NA
-33.9014,136.8578,2001-04-02T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,b757ec50-8550-4e58-b0f9-464a394381d2,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193423,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
-33.9014,136.8578,2001-04-02T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,ad3694d4-c3e0-4000-afeb-6639cecf637c,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193423,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
-33.9014,136.8578,2001-04-02T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,2bde9c43-4944-4e65-ad40-2212477e267a,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193423,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
-33.9014,136.8578,2001-04-02T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,2a7533d5-ce24-42a3-aceb-522ed9a20f2a,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193423,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
-33.9,151.2,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,2018d384-d00f-468e-8e01-f70f6b72804c,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:51131,NA,NA,PRESERVED_SPECIMEN,Rochebrune,NA,NA
-33.8975,137.2361,2001-04-03T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,18d49ece-67f5-4e00-a9d4-a9d57e5361ea,South Australian Museum Adelaide provider for OZCAM,PRESENT,NA,NA,urn:emu.sam.sa.gov.au:Event:193430,NA,NA,MATERIAL_SAMPLE,NA,NA,NA
-33.89638,151.27999,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,6c62f019-3ef9-45f3-9d6d-f6b6f9bed129,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:10034407,NA,NA,PRESERVED_SPECIMEN,"Knight, G.",NA,NA
-33.89166,151.283,2012-05-03T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,e54ea6d8-19ba-490e-b7b3-8a07ccb683c9,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:1168792,NA,with hand net,PRESERVED_SPECIMEN,"Schnell, Alex",NA,NA
-33.89166,151.283,2012-05-03T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,cff43f9e-a19c-4e70-80ff-619781f85f21,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:1168792,NA,with hand net,PRESERVED_SPECIMEN,"Schnell, Alex",NA,NA
-33.89166,151.283,2012-05-03T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,67f6f68b-eb57-4957-932e-1c6fd853f659,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:1168792,NA,with hand net,PRESERVED_SPECIMEN,"Schnell, Alex",NA,NA
-33.89166,151.283,2012-05-03T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,774bbaec-3848-4f5e-82f8-3809ab9762d0,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:1168792,NA,with hand net,PRESERVED_SPECIMEN,"Schnell, Alex",NA,NA
-33.883,151.283,2012-06-29T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,484fd890-5186-421c-bbe9-0d67ca1764fb,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:1168789,NA,with hand net,PRESERVED_SPECIMEN,"Schnell, Alex",NA,NA
-33.883,151.283,2012-05-02T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,c1633295-a2e1-48bb-b1e3-145cf16805a7,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:1168791,NA,with hand net,PRESERVED_SPECIMEN,"Schnell, Alex",NA,NA
-33.883,151.283,2012-06-29T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,67063185-cafe-4f96-a15f-bd269b6b0014,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:1168789,NA,with hand net,PRESERVED_SPECIMEN,"Schnell, Alex",NA,NA
-33.883,151.283,2012-05-01T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,bfe3d823-2bb9-4db6-9cdc-fb7b12c952a9,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:1168809,NA,with hand net,PRESERVED_SPECIMEN,"Schnell, Alex",NA,NA
-33.883,151.283,2012-05-01T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,e55b5d26-8567-4330-addd-f30515725645,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:1168809,NA,with hand net,PRESERVED_SPECIMEN,"Schnell, Alex",NA,NA
-33.883,151.283,2012-05-02T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,bc9a655b-d967-4654-ada9-922b44845de4,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:1168791,NA,with hand net,PRESERVED_SPECIMEN,"Schnell, Alex",NA,NA
-33.883,151.283,2012-06-29T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,a15dcd5a-7c3a-446f-a619-e48cffd0646d,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:1168789,NA,with hand net,PRESERVED_SPECIMEN,"Schnell, Alex",NA,NA
-33.883,151.283,2012-06-29T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,18302fc3-57f5-4363-aec3-c56e75a42771,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:1168789,NA,with hand net,PRESERVED_SPECIMEN,"Schnell, Alex",NA,NA
-33.883,151.283,2012-05-02T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,f81adcf5-8c12-4582-9835-3df20bfa1332,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:1168791,NA,with hand net,PRESERVED_SPECIMEN,"Schnell, Alex",NA,NA
-33.883,151.283,2012-05-01T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,9b3036b1-c833-4dab-9382-e0130ed7c33b,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:1168809,NA,with hand net,PRESERVED_SPECIMEN,"Schnell, Alex",NA,NA
-33.883,151.216,NA,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,32692e16-cb07-4f8f-80c0-e373c8c65482,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:10002181,NA,NA,PRESERVED_SPECIMEN,NA,NA,NA
-33.883,151.283,2012-05-01T00:00:00Z,Sepia apama,https://biodiversity.org.au/afd/taxa/6ca53aca-b8e1-4a4f-9e95-3ed69d3deaf1,e3344ad1-a8a0-4fe4-a433-d239c99a1e45,Australian Museum provider for OZCAM,PRESENT,NA,NA,urn:australianmuseum.net.au:Events:1168809,NA,with hand net,PRESERVED_SPECIMEN,"Schnell, Alex",NA,NA
