year,month,sa2_code_tra,stop_activity,trips,n_sample
2019,May,51123,6,9.033193599999999,3
2019,May,51129,6,2.3930013,1
2019,May,51136,1,8.561923099999998,2
2019,May,51136,6,8.561923099999998,2
2019,May,51138,5,2.0343609,1
2019,May,51138,6,2.0343609,1
2019,May,51140,2,2.1339398000000003,1
2019,May,51140,3,1.1866182,1
2019,May,51140,5,1.1866182,1
2019,May,51140,6,3.3205580999999995,2
2019,May,51142,6,2.6634636,1
2019,May,51147,1,2.2545747000000005,1
2019,May,51147,6,2.2545747000000005,1
2019,May,51161,1,2.3794619999999993,1
2019,May,51161,2,2.3794619999999993,1
2019,May,51161,6,2.3794619999999993,1
2019,May,51163,7,1.9393270999999999,1
2019,May,51165,1,20.351193400000003,8
2019,May,51165,2,4.6214759999999995,2
2019,May,51165,3,16.6126612,6
2019,May,51165,5,13.896584400000002,6
2019,May,51165,6,29.727522099999998,12
2019,May,51165,7,4.5336170000000005,1
2019,May,51165,9,1.6584279000000002,1
2019,May,51179,6,1.6573202999999999,1
2019,May,51188,1,4.194685399999999,1
2019,May,51188,6,10.233810399999998,2
2019,May,51191,6,2.8653983,2
2019,May,51191,9,2.8653983,2
2019,May,51225,1,22.394601,10
2019,May,51225,2,12.842696900000002,5
2019,May,51225,3,10.6588886,5
2019,May,51225,5,3.7558778,2
2019,May,51225,6,35.345761599999996,16
2019,May,51225,7,2.2223688999999998,1
2019,May,51226,1,3.9894385,2
2019,May,51226,2,2.3696220999999995,1
2019,May,51226,5,3.9894385,2
2019,May,51226,6,3.9894385,2
2019,May,51228,1,6.167246,3
2019,May,51228,5,2.3370922999999997,1
2019,May,51228,6,7.673183,4
2019,May,51229,7,2.3876947000000004,1
2019,May,51229,8,2.2684404,1
2019,May,51230,6,3.1400691,2
2019,May,51234,1,1.8333046999999998,1
2019,May,51234,2,1.8333046999999998,1
2019,May,51234,3,1.8333046999999998,1
2019,May,51234,5,4.522011799999999,3
2019,May,51234,6,4.522011799999999,3
2019,May,51236,7,3.0909931,1
2019,May,51238,1,2.7464555999999996,1
2019,May,51239,1,19.2439682,6
2019,May,51239,2,6.2543454999999994,4
2019,May,51239,6,21.136617400000002,7
2019,May,51239,7,1.9498529,1
2019,May,51240,6,2.1500249,1
2019,May,51241,1,3.0463550999999995,2
2019,May,51241,2,6.1434471,4
2019,May,51241,3,2.3237916000000003,2
2019,May,51241,6,2.2673749000000005,2
2019,May,51242,8,2.2684404,1
2019,May,51243,1,3.0086682999999996,1
2019,May,51243,3,3.0086682999999996,1
2019,May,51243,5,4.4919625000000005,2
2019,May,51243,6,11.603660399999999,5
2019,May,51245,3,3.1878233000000002,2
2019,May,51245,5,1.5426275,1
2019,May,51245,6,4.8137238,3
2019,May,51245,8,2.2684404,1
2019,May,51246,6,2.7702752999999998,1
2019,May,51247,6,1.7226617999999998,1
2019,May,51248,1,3.6007113000000004,2
2019,May,51248,2,0.7628511,1
2019,May,51248,5,1.7982373,1
2019,May,51248,6,3.6007113000000004,2
2019,May,51248,9,1.7982373,1
2019,May,51249,3,2.2646201,1
2019,May,51249,6,4.986748500000001,2
2019,May,51249,9,2.7221284,1
2019,May,51253,1,4.1513235,2
2019,May,51253,2,4.9207876,3
2019,May,51253,3,6.80379,4
2019,May,51253,5,2.9073936000000002,2
2019,May,51253,6,28.729292499999996,14
2019,May,51258,6,5.9212149,4
2019,May,51258,9,1.0416031999999997,1
2019,May,51262,1,16.396041,6
2019,May,51262,2,8.4199491,2
2019,May,51262,3,3.8820002,2
2019,May,51262,5,5.501242600000001,3
2019,May,51262,6,10.580489000000002,5
2019,May,51262,8,2.6577075000000003,1
2019,May,51263,2,1.3374595,1
2019,May,51263,5,2.1859553999999997,2
2019,May,51263,6,2.1859553999999997,2
2019,May,51263,7,3.5267317000000005,2
2019,May,51263,8,2.6577075000000003,1
2019,May,51264,8,2.6577075000000003,1
2019,May,51265,1,5.8751333,3
2019,May,51265,2,3.2116695999999996,2
2019,May,51265,5,1.6192423,1
2019,May,51265,6,5.8751333,3
2019,May,51265,7,1.1868598000000001,1
2019,May,51265,8,2.6577075000000003,1
2019,May,51266,1,1.5834805,1
2019,May,51266,2,11.3200467,3
2019,May,51266,6,6.451763600000001,2
2019,May,51267,1,2.4898545,1
2019,May,51267,2,11.3267238,4
2019,May,51267,3,2.4898545,1
2019,May,51267,5,2.4898545,1
2019,May,51267,6,13.577086000000001,5
2019,May,51268,3,5.743291500000001,1
2019,May,51268,6,5.743291500000001,1
2019,May,51268,7,9.087644200000002,5
2019,May,51269,2,11.0356733,5
2019,May,51269,5,2.3085628,1
2019,May,51269,6,5.517654799999999,3
2019,May,51269,7,2.2119986,1
2019,May,51269,8,2.6577075000000003,1
2019,May,51270,7,5.6587941,1
2019,May,51271,1,1.8952613999999999,1
2019,May,51271,2,2.4407375000000004,1
2019,May,51271,5,1.8952613999999999,1
2019,May,51271,6,2.4407375000000004,1
2019,May,51271,7,25.004522299999998,11
2019,May,51271,8,2.6577075000000003,1
2019,May,51272,1,4.7680913,2
2019,May,51272,2,1.9125767999999999,1
2019,May,51272,6,15.499818699999999,6
2019,May,51272,7,3.9732335,3
2019,May,51273,7,1.6340098,1
2019,May,51274,1,12.2152995,4
2019,May,51274,2,9.979053200000001,3
2019,May,51274,3,2.0272563999999997,1
2019,May,51274,6,15.818761399999998,6
2019,May,51274,7,4.854420599999999,1
2019,May,51274,8,2.2684404,1
2019,May,51275,1,1.5496628,1
2019,May,51275,6,1.5496628,1
2019,May,51275,8,2.2684404,1
2019,May,51276,1,1.4800995999999997,1
2019,May,51276,3,1.4800995999999997,1
2019,May,51276,6,1.4800995999999997,1
2019,May,51276,8,2.6577075000000003,1
2019,May,51277,1,6.0610683000000005,4
2019,May,51277,2,1.5753503,1
2019,May,51277,5,1.5753503,1
2019,May,51277,6,6.0610683000000005,4
2019,May,51277,7,1.4159172999999998,1
2019,May,51277,8,2.6577075000000003,1
2019,May,51279,1,4.904047,2
2019,May,51279,6,10.642919,5
2019,May,51279,7,12.252308,4
2019,May,51282,1,2.6371417000000004,1
2019,May,51282,2,4.854420599999999,1
2019,May,51282,3,7.491562300000001,2
2019,May,51282,6,6.844819299999999,2
2019,May,51282,7,2.4422163999999995,1
2019,May,51282,8,2.2684404,1
2019,May,51283,2,2.1452415,1
2019,May,51283,6,12.6602397,4
2019,May,51283,7,11.148195299999998,6
2019,May,51285,1,7.125712999999999,4
2019,May,51285,2,4.6791547,2
2019,May,51285,3,4.5825,2
2019,May,51285,6,14.833414600000001,8
2019,May,51285,7,1.6634759000000001,2
2019,May,51289,2,1.4326991999999996,1
2019,May,51289,6,1.4326991999999996,1
2019,May,51290,1,1.1203379000000002,1
2019,May,51290,2,5.721869700000001,2
2019,May,51290,6,5.7197355,3
2019,May,51290,7,1.856535,1
2019,May,51291,1,6.917956499999999,3
2019,May,51291,2,6.1184639,3
2019,May,51291,3,1.3303641,1
2019,May,51291,5,3.4471116000000004,1
2019,May,51291,6,6.1184639,3
2019,May,51292,1,8.700523899999999,4
2019,May,51292,2,10.204857999999998,5
2019,May,51292,3,1.4159172999999998,1
2019,May,51292,5,4.5123836,3
2019,May,51292,6,18.2176485,7
2019,May,51292,8,2.6577075000000003,1
2019,May,51293,1,19.851903800000002,9
2019,May,51293,2,6.495898400000001,3
2019,May,51293,3,2.316458999999999,1
2019,May,51293,5,6.983598700000001,4
2019,May,51293,6,23.417206,12
2019,May,51294,1,2.4548802,1
2019,May,51294,3,2.4548802,1
2019,May,51294,6,5.5572805999999995,2
2019,May,51297,1,30.4414609,17
2019,May,51297,2,14.107390399999998,8
2019,May,51297,3,11.9005538,5
2019,May,51297,5,6.4224073,2
2019,May,51297,6,148.64256149999997,69
2019,May,51297,7,29.107897500000004,12
2019,May,51297,8,2.6577075000000003,1
2019,May,51297,9,10.667558099999999,3
2019,May,51301,1,2.3283403,1
2019,May,51301,2,2.3283403,1
2019,May,51301,6,2.3283403,1
2019,May,51306,1,2.1505912000000005,1
2019,May,51306,2,2.1505912000000005,1
2019,May,51306,6,2.1505912000000005,1
2019,May,51312,6,3.7022961,1
2019,May,61005,6,2.4171785999999997,1
2019,May,61015,7,2.2715167000000003,1
2019,May,61027,1,32.25968149999999,13
2019,May,61027,2,6.7530096,4
2019,May,61027,3,32.0082376,15
2019,May,61027,5,47.95044729999999,19
2019,May,61027,6,89.5887233,41
2019,May,61027,7,2.2560958999999996,1
2019,May,61030,2,2.6226325,1
2019,May,61030,5,2.6226325,1
2019,May,61030,6,2.6226325,1
2019,May,61034,1,5.698267,3
2019,May,61034,6,7.123938299999999,4
2019,May,61038,1,16.9939523,10
2019,May,61038,2,12.3368628,7
2019,May,61038,3,13.8414027,8
2019,May,61038,5,17.388651199999998,9
2019,May,61038,6,45.73215910000001,20
2019,May,61038,7,12.2274969,7
2019,May,61038,9,3.3385445999999996,1
2019,May,61043,6,0.9744598,1
2019,May,61053,1,2.2792399999999997,1
2019,May,61053,6,2.8273121,2
2019,May,61054,1,1.9998669999999998,1
2019,May,61054,2,1.5246275,1
2019,May,61054,3,1.9998669999999998,1
2019,May,61054,6,3.5244946,2
2019,May,61056,3,1.4078057999999998,1
2019,May,61056,6,1.4078057999999998,1
2019,May,61058,6,1.3027910999999999,1
2019,May,61060,7,1.6904614,1
2019,May,61061,6,2.4171785999999997,1
2019,May,61064,1,4.6419911,3
2019,May,61064,2,1.4794406999999998,1
2019,May,61064,3,1.406077,1
2019,May,61064,5,1.4794406999999998,1
2019,May,61064,6,10.708857499999999,7
2019,May,61065,1,6.847285799999999,4
2019,May,61065,2,3.4104812,2
2019,May,61065,6,6.420975599999999,4
2019,May,61065,9,2.4503964,1
2019,May,61069,1,2.2284203000000002,1
2019,May,61069,3,2.2284203000000002,1
2019,May,61069,5,4.5076603,2
2019,May,61069,6,4.5076603,2
2019,May,61070,7,1.7003961999999997,1
2019,May,61071,6,1.3242150000000001,1
2019,May,61073,1,1.3242150000000001,1
2019,May,61073,3,2.8740107,2
2019,May,61073,6,3.6183053999999997,3
2019,May,61074,1,13.2066196,6
2019,May,61074,2,0.7442947,1
2019,May,61074,5,7.415631100000001,3
2019,May,61074,6,15.6894683,8
2019,May,61074,7,3.8884768,2
2019,May,61077,2,1.3926552,1
2019,May,61077,3,1.5325655999999999,1
2019,May,61077,6,15.4690203,5
2019,May,61082,5,1.1297281999999997,1
2019,May,61082,6,1.1297281999999997,1
2019,May,61084,1,0.5480722,1
2019,May,61084,5,0.5480722,1
2019,May,61084,6,0.5480722,1
2019,May,61085,1,2.5819271,1
2019,May,61085,2,2.5819271,1
2019,May,61085,5,2.2476942000000006,1
2019,May,61085,6,14.2394424,7
2019,May,61085,7,1.6904614,1
2019,May,61091,1,3.3924317,2
2019,May,61091,3,1.3242150000000001,1
2019,May,61091,5,1.3242150000000001,1
2019,May,61091,6,3.3924317,2
2019,May,61094,1,1.5427691999999997,1
2019,May,61094,6,4.5886308,3
2019,May,61097,1,3.495933,2
2019,May,61097,2,1.4960659,1
2019,May,61097,3,3.495933,2
2019,May,61097,5,3.495933,2
2019,May,61097,6,6.9739803,4
2019,May,71002,1,11.414523299999999,6
2019,May,71002,2,7.586361800000001,3
2019,May,71002,3,21.677786700000002,11
2019,May,71002,5,25.4468563,10
2019,May,71002,6,74.15480029999999,30
2019,May,71002,7,4.5454647999999995,2
2019,May,71002,8,2.6577075000000003,1
2019,May,71032,6,1.55036,1
2019,May,71034,3,1.587007,1
2019,May,71034,6,1.587007,1
2019,May,71045,1,3.060017,1
2019,May,71045,2,3.060017,1
2019,May,71045,5,3.060017,1
2019,May,71045,6,3.060017,1
2019,May,71047,1,8.042074399999999,5
2019,May,71047,2,1.5622291999999998,1
2019,May,71047,3,13.4964724,7
2019,May,71047,5,2.5771104,1
2019,May,71047,6,18.9441636,10
2019,May,71050,1,12.6731032,6
2019,May,71050,2,1.5622291999999998,1
2019,May,71050,3,13.156009800000001,6
2019,May,71050,5,10.095992800000001,5
2019,May,71050,6,15.382016800000002,7
2019,May,71050,7,2.5771104,1
2019,May,71050,9,2.5771104,1
2019,May,71052,6,3.0416423999999993,1
2019,May,71052,7,2.2260071,1
2019,May,71055,1,1.3493,1
2019,May,71055,3,1.3493,1
2019,May,71055,6,1.3493,1
2019,May,71057,1,14.1674201,6
2019,May,71057,2,13.7931403,6
2019,May,71057,3,1.6117975,1
2019,May,71057,5,7.155286799999999,3
2019,May,71057,6,9.274091499999999,6
2019,May,71057,7,1.7149413999999998,1
2019,May,71058,1,1.3696726,1
2019,May,71058,2,2.9912710999999996,2
2019,May,71058,6,4.541631100000001,3
2019,May,71060,1,3.0267319,1
2019,May,71060,3,3.0267319,1
2019,May,71060,6,1.2948994999999999,1
2019,May,71061,7,3.1340295,1
2019,May,71064,1,2.2376983999999998,1
2019,May,71064,2,2.2376983999999998,1
2019,May,71065,1,2.1354684999999995,1
2019,May,71065,2,2.1354684999999995,1
2019,May,71066,1,2.9105801,1
2019,May,71066,6,2.9105801,1
2019,May,71067,1,4.7677951,2
2019,May,71067,2,1.7077781999999997,1
2019,May,71067,3,1.7077781999999997,1
2019,May,71067,5,3.060017,1
2019,May,71067,6,1.7077781999999997,1
2019,May,71067,8,2.6577075000000003,1
2019,May,81010,6,1.7704502,1
2019,May,81016,6,1.3100304,1
2019,May,81026,3,2.7618495,1
2019,May,81026,6,2.7618495,1
2019,May,81040,3,2.0486467,1
2019,May,81040,6,2.0486467,1
2019,May,81040,9,2.0486467,1
2019,May,81049,3,2.3713043,1
2019,May,81049,6,1.7428894,1
2019,May,81053,1,30.6121466,13
2019,May,81053,2,8.0204994,4
2019,May,81053,3,71.20443320000001,24
2019,May,81053,5,17.417332499999997,7
2019,May,81053,6,135.72255569999996,51
2019,May,81053,7,10.2936672,4
2019,May,81054,3,2.8677242000000005,1
2019,May,81054,6,12.011124699999998,4
2019,May,81057,6,2.1479065000000004,1
2019,May,81060,1,3.9616247,2
2019,May,81060,3,1.7151071999999998,1
2019,May,81060,5,2.2465174,1
2019,May,81060,6,3.9616247,2
2019,May,81067,6,1.7264034,1
2019,May,81071,1,2.0658338,1
2019,May,81071,5,2.0658338,1
2019,May,81071,6,4.131667600000001,2
2019,May,81072,1,3.6804008,1
2019,May,81072,3,3.6804008,1
2019,May,81072,6,3.6804008,1
2019,May,81080,1,1.9251559999999999,1
2019,May,81080,3,1.9251559999999999,1
2019,May,81080,6,4.499781700000001,2
2019,May,81084,2,1.3255154,1
2019,May,81084,6,1.3255154,1
2019,May,81091,6,1.1329788,1
2019,May,81100,6,2.8567513999999994,1
2019,May,81102,5,1.8821670000000001,1
2019,May,81102,6,1.8821670000000001,1
2019,May,81109,3,2.0310627999999995,1
2019,May,81109,5,2.4001255,1
2019,May,81109,6,4.4311883000000005,2
2019,May,81114,2,2.420703,1
2019,May,81124,1,2.8491319,1
2019,May,81124,6,2.8491319,1
2019,May,81129,2,1.8178213999999997,1
2019,May,81129,3,3.1814856,1
2019,May,81129,6,4.999307000000001,2
2019,May,81131,6,11.1793991,4
2019,May,91001,1,3.8959657999999995,2
2019,May,91001,2,2.0563314,1
2019,May,91003,1,8.4678558,4
2019,May,91003,2,3.0290513,2
2019,May,91003,6,5.4388045,2
2019,May,91004,1,3.3275305000000004,1
2019,May,91004,3,3.3275305000000004,1
2019,May,91004,5,3.3275305000000004,1
2019,May,91004,6,3.3275305000000004,1
2019,June,11007,1,1.3957213999999998,1
2019,June,11007,2,1.9405351,1
2019,June,11007,6,1.3957213999999998,1
2019,June,11009,3,1.9029277999999998,1
2019,June,11009,5,2.1652701,1
2019,June,11009,6,5.318449,3
2019,June,11009,7,1.4890812999999998,1
2019,June,11013,6,3.3653833,1
2019,June,11014,1,1.1376551000000001,1
2019,June,11014,2,1.9440940999999998,1
2019,June,11014,6,3.0817492,2
2019,June,11015,1,7.708485,4
2019,June,11015,2,4.290584999999999,2
2019,June,11015,6,1.0839075999999999,1
2019,June,11016,1,12.100961599999998,6
2019,June,11016,2,28.0366639,14
2019,June,11016,3,5.6937013,3
2019,June,11016,5,7.451392800000001,3
2019,June,11016,6,30.751932,15
2019,June,11016,7,7.346186499999999,2
2019,June,11017,1,13.8097229,8
2019,June,11017,2,8.087357299999999,6
2019,June,11017,3,2.1678518,1
2019,June,11017,5,1.6405755000000002,1
2019,June,11017,6,13.663606600000001,8
2019,June,11017,7,3.7777618000000004,2
2019,June,11019,1,4.116930299999999,1
2019,June,11019,6,8.739803599999998,3
2019,June,11019,7,2.5787595,1
2019,June,11021,1,4.0737326000000005,3
2019,June,11021,5,4.0737326000000005,3
2019,June,11021,6,5.6353843999999995,4
2019,June,11023,1,2.6268463999999994,1
2019,June,11023,3,1.8916089999999999,1
2019,June,11023,5,2.6268463999999994,1
2019,June,11023,6,1.8916089999999999,1
2019,June,11024,1,3.1091667000000003,2
2019,June,11024,2,1.3348864,1
2019,June,11024,6,3.1091667000000003,2
2019,June,11025,1,13.087572999999999,5
2019,June,11025,2,6.9761705,4
2019,June,11025,3,11.872797100000001,4
2019,June,11025,5,7.5760844999999994,2
2019,June,11025,6,20.000648499999997,9
2019,June,11026,1,5.792151499999999,3
2019,June,11026,2,3.6264567999999997,2
2019,June,11026,3,1.1916737,1
2019,June,11026,6,5.3064389,3
2019,June,11027,1,7.7489467,4
2019,June,11027,2,11.59521,5
2019,June,11027,5,4.2980912,2
2019,June,11027,6,20.885703899999996,10
2019,June,11027,7,4.591366600000001,1
2019,June,11028,1,5.2667501,2
2019,June,11028,2,2.3664464999999995,1
2019,June,11028,6,5.2667501,2
2019,June,11029,1,4.9591512,2
2019,June,11029,6,4.9591512,2
2019,June,11032,1,11.014360599999998,3
2019,June,11032,2,2.5583519,1
2019,June,11032,5,1.8829083,1
2019,June,11032,6,15.3131313,5
2019,June,11037,7,2.2190722,1
2019,June,11039,1,16.0219467,8
2019,June,11039,2,6.487351,3
2019,June,11039,3,5.2049489,3
2019,June,11039,5,1.1775912999999998,1
2019,June,11039,6,18.8326986,10
2019,June,11040,1,7.5869396,3
2019,June,11040,5,2.2661785,1
2019,June,11040,6,7.156941499999999,3
2019,June,11042,7,2.2258251,1
2019,June,11044,1,4.449498600000001,2
2019,June,11044,6,4.449498600000001,2
2019,June,11044,9,2.2315804,1
2019,June,11045,7,0.9427894000000001,1
2019,June,11048,1,1.6839311999999997,1
2019,June,11048,6,1.6839311999999997,1
2019,June,11053,1,2.3164325999999993,1
2019,June,11053,6,5.1802498,3
2019,June,11053,7,1.266386,1
2019,June,11054,1,4.6881023,3
2019,June,11054,2,1.9540739999999999,1
2019,June,11054,5,1.9540739999999999,1
2019,June,11054,6,4.6881023,3
2019,June,11055,6,1.1463526000000002,1
2019,June,11057,1,4.8420212,1
2019,June,11057,2,4.8420212,1
2019,June,11057,6,4.8420212,1
2019,June,11057,7,3.2033021,2
2019,June,11060,1,9.943335099999999,4
2019,June,11060,2,2.6359475999999997,1
2019,June,11060,3,2.4147395,1
2019,June,11060,5,2.4147395,1
2019,June,11060,6,12.5792827,5
2019,June,11061,1,5.952985699999999,3
2019,June,11061,2,2.1557452999999995,1
2019,June,11061,3,1.2086115999999998,1
2019,June,11061,5,3.7972403,2
2019,June,11061,6,11.7674267,5
2019,June,11062,1,1.965458,1
2019,June,11062,2,1.965458,1
2019,June,11062,3,1.6149205,1
2019,June,11062,5,1.965458,1
2019,June,11062,6,5.5426076,3
2019,June,11063,1,1.9622290999999998,1
2019,June,11063,6,4.8698938,2
2019,June,11063,7,1.7171074,1
2019,June,11065,6,4.621996599999999,2
2019,June,11065,7,2.1481800000000004,1
2019,June,11066,6,2.004685,1
2019,June,11067,2,2.0415542,1
2019,June,11067,6,17.915611499999997,6
2019,June,11068,7,3.0745161,1
2019,June,11069,6,10.5691745,6
2019,June,11069,7,4.327300999999999,3
2019,June,11070,6,7.5758702,3
2019,June,11071,1,4.064090899999999,2
2019,June,11071,2,1.7524891,1
2019,June,11071,6,1.7524891,1
2019,June,11071,7,2.3829692999999996,1
2019,June,11072,1,7.208647900000001,4
2019,June,11072,3,1.8741119000000002,1
2019,June,11072,5,10.0952585,5
2019,June,11072,6,15.3346133,8
2019,June,11073,1,1.8803408000000001,1
2019,June,11073,6,1.8803408000000001,1
2019,June,11074,5,1.4805551000000001,1
2019,June,11074,6,3.1100682999999996,2
2019,June,11075,1,5.947258100000001,2
2019,June,11075,6,2.9003036,1
2019,June,11076,6,3.9735912000000004,2
2019,June,11077,1,11.228816199999999,5
2019,June,11077,2,10.520879599999999,5
2019,June,11077,3,1.5035136999999998,1
2019,June,11077,5,3.8078462999999996,2
2019,June,11077,6,41.4744563,17
2019,June,11077,7,2.1679135000000005,1
2019,June,11079,3,1.4582167,1
2019,June,11079,6,1.4582167,1
2019,June,11080,1,2.6214607,1
2019,June,11080,6,12.5632877,5
2019,June,11080,7,6.2370529,1
2019,June,11081,6,5.6443277,2
2019,June,11082,1,10.259406300000002,4
2019,June,11082,2,10.259406300000002,4
2019,June,11082,5,5.0070255999999995,2
2019,June,11082,6,16.883584799999998,7
2019,June,11082,7,2.2190722,1
2019,June,11083,1,2.7337714,2
2019,June,11083,2,1.0498401999999998,1
2019,June,11083,6,3.6380052,2
2019,June,11085,1,20.2261112,8
2019,June,11085,2,9.4689725,4
2019,June,11085,3,12.3110556,5
2019,June,11085,5,4.244542,1
2019,June,11085,6,46.32473830000001,20
2019,June,11085,7,9.701705299999999,5
2019,June,11086,6,4.2917592,1
2019,June,11087,1,1.723217,1
2019,June,11087,2,1.723217,1
2019,June,11087,3,1.723217,1
2019,June,11087,5,1.723217,1
2019,June,11087,6,1.723217,1
2019,June,11088,1,9.347917699999998,2
2019,June,11088,2,6.5167223000000005,1
2019,June,11088,6,9.347917699999998,2
2019,June,11089,1,5.3455799,3
2019,June,11089,2,5.3455799,3
2019,June,11089,6,6.9561111,4
2019,June,11090,1,1.2820133,1
2019,June,11090,6,1.2820133,1
2019,June,11091,1,1.2711710999999999,1
2019,June,11091,6,3.9852977000000003,2
2019,June,11092,3,2.6796015,1
2019,June,11092,6,11.761355099999998,5
2019,June,11093,7,6.7377269,2
2019,June,11094,6,9.2264447,2
2019,June,11094,7,1.9622290999999998,1
2019,June,11095,1,4.72576,1
2019,June,11095,2,4.72576,1
2019,June,11095,6,4.72576,1
2019,June,11096,1,1.9622290999999998,1
2019,June,11096,2,1.9376540999999998,1
2019,June,11096,3,1.9376540999999998,1
2019,June,11096,5,5.8192959,3
2019,June,11096,6,5.5053327,3
2019,June,11096,7,2.1113541,1
2019,June,11097,1,1.6295131999999999,1
2019,June,11097,2,1.5929791999999998,1
2019,June,11097,3,4.4071453,2
2019,June,11097,6,22.190647499999997,11
2019,June,11098,2,3.9600948000000002,1
2019,June,11098,6,3.9600948000000002,1
2019,June,11098,8,2.061165,1
2019,June,11099,2,2.7875569000000002,1
2019,June,11099,6,14.246952799999999,5
2019,June,11100,1,5.6612669,2
2019,June,11100,2,3.8089962,2
2019,June,11100,3,4.179358400000001,2
2019,June,11100,5,3.6588100999999997,2
2019,June,11100,6,48.8563907,20
2019,June,11100,7,18.521045400000002,8
2019,June,11104,6,8.278184099999999,3
2019,June,11104,7,2.6232744,1
2019,June,11105,6,1.692865,1
2019,June,11106,6,4.004617199999999,2
2019,June,11107,1,4.0936157,2
2019,June,11107,3,2.3043326,1
2019,June,11107,5,7.113203400000001,4
2019,June,11107,6,14.190554800000001,7
2019,June,11108,1,3.6061017000000004,1
2019,June,11108,2,2.9643564,1
2019,June,11108,5,5.9098176,2
2019,June,11108,6,11.975144500000003,3
2019,June,11109,1,2.1489797000000004,1
2019,June,11109,2,2.1489797000000004,1
2019,June,11109,3,1.7622096999999999,1
2019,June,11109,5,6.044588899999999,3
2019,June,11109,6,8.193568599999999,4
2019,June,11110,6,2.396859599999999,1
2019,June,11112,1,3.4498807,1
2019,June,11112,2,3.4498807,1
2019,June,11112,6,12.452546300000003,3
2019,June,11112,7,1.5413059,1
2019,June,11113,2,0.8334828,1
2019,June,11113,6,0.8334828,1
2019,June,11114,6,5.954527199999999,3
2019,June,11114,7,2.3404195999999997,1
2019,June,11116,6,2.2258251,1
2019,June,11119,1,1.5297143999999998,1
2019,June,11119,5,1.5297143999999998,1
2019,June,11119,6,3.1540893,2
2019,June,11120,1,14.072414800000002,5
2019,June,11120,2,1.2878361999999997,1
2019,June,11120,6,18.4592251,7
2019,June,11121,1,14.868958699999999,7
2019,June,11121,2,7.7906830000000005,4
2019,June,11121,5,2.9714192999999995,2
2019,June,11121,6,16.752445599999998,8
2019,June,11124,1,4.8688657,2
2019,June,11124,2,2.5530062,1
2019,June,11124,3,2.5530062,1
2019,June,11124,6,12.6628775,5
2019,June,11125,2,0.8560488000000002,1
2019,June,11125,6,1.8926594,2
2019,June,11126,6,5.9575686,3
2019,June,11128,2,1.0593884,1
2019,June,11128,6,10.3362834,4
2019,June,11128,7,5.9750046,2
2019,June,11128,9,3.5221329,1
2019,June,11129,1,2.4764859999999995,1
2019,June,11129,2,2.7146082,2
2019,June,11129,3,4.488498900000001,2
2019,June,11129,6,2.7146082,2
2019,June,11135,2,5.234126799999999,1
2019,June,11135,6,5.234126799999999,1
2019,June,11136,6,6.774277400000001,2
2019,June,11138,1,7.1969635,3
2019,June,11138,2,3.5815590999999998,2
2019,June,11138,3,5.2559799,2
2019,June,11138,5,1.2395041999999996,1
2019,June,11138,6,5.526331,4
2019,June,11140,1,16.902113999999997,8
2019,June,11140,2,4.0653063,2
2019,June,11140,3,4.992511599999999,2
2019,June,11140,5,6.7474978,3
2019,June,11140,6,16.902113999999997,8
2019,June,11141,6,2.2376468,1
2019,June,11142,6,7.0182918,2
2019,June,11143,6,2.7808493,1
2019,June,11145,1,2.1763415999999998,1
2019,June,11145,2,2.1763415999999998,1
2019,June,11145,6,2.1763415999999998,1
2019,June,11146,1,3.5687228,1
2019,June,11146,6,6.5325493,2
2019,June,11148,1,4.130018799999999,2
2019,June,11148,6,4.130018799999999,2
2019,June,11151,1,1.7932505,1
2019,June,11151,2,3.2738055999999998,2
2019,June,11151,6,3.5221329,1
2019,June,11152,1,3.642829,1
2019,June,11152,2,5.8430429,3
2019,June,11152,3,5.4149487,2
2019,June,11152,5,3.642829,1
2019,June,11152,6,15.583325299999998,7
2019,June,11152,9,1.7721197,1
2019,June,11153,7,1.8457878,1
2019,June,11154,6,0.7555382999999999,1
2019,June,11155,6,2.8548726999999996,1
2019,June,11155,7,1.7450855,1
2019,June,11156,1,3.5623888,2
2019,June,11156,2,3.5623888,2
2019,June,11156,3,1.3749925,1
2019,June,11156,6,5.781126700000001,3
2019,June,11156,7,2.4764859999999995,1
2019,June,11157,6,6.2370529,1
2019,June,11158,1,2.0646927,1
2019,June,11158,6,8.7221568,3
2019,June,11160,1,9.084324299999999,5
2019,June,11160,2,5.729772400000001,3
2019,June,11160,3,1.6862708000000002,1
2019,June,11160,5,1.3062661,1
2019,June,11160,6,12.653506500000002,7
2019,June,11162,1,2.6224897,1
2019,June,11162,2,2.6224897,1
2019,June,11162,6,6.91095,3
2019,June,11165,6,2.0279706,1
2019,June,11166,1,1.3386235999999998,1
2019,June,11166,5,1.3386235999999998,1
2019,June,11166,6,1.3386235999999998,1
2019,June,11167,1,6.697054299999999,3
2019,June,11167,2,4.632174999999999,2
2019,June,11167,5,1.7721197,1
2019,June,11167,6,8.8293078,4
2019,June,11168,2,2.0120128999999993,1
2019,June,11168,3,3.5863652999999998,1
2019,June,11168,6,5.5983782,2
2019,June,11169,3,1.0878610999999998,1
2019,June,11169,5,2.0186715,1
2019,June,11169,6,10.966240200000001,5
2019,June,11169,7,3.3488244,1
2019,June,11170,1,4.2523116,1
2019,June,11170,6,4.2523116,1
2019,June,11170,7,2.3404195999999997,1
