"STNID","NAME","CTRY","COUNTRY_NAME","ISO2C","ISO3C","STATE","LATITUDE","LONGITUDE","ELEVATION","BEGIN","END","YEARMODA","YEAR","MONTH","DAY","YDAY","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","I_FOG","I_RAIN_DRIZZLE","I_SNOW_ICE","I_HAIL","I_THUNDER","I_TORNADO_FUNNEL","EA","ES","RH"
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-12-22,2024,12,22,357,28.8,24,24.6,24,1005.3,24,1000.3,24,NA,0,2.1,24,5.7,NA,37.4,NA,24.2,"*",0.25,"G",NA,0,1,0,0,0,0,3.1,4,78.1
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-12-23,2024,12,23,358,27.9,24,24.3,24,1006.9,24,1001.9,24,NA,0,2.2,24,8.8,NA,33.8,NA,23,"*",50.55,"G",NA,0,1,0,1,1,0,3,3.8,80.8
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-12-24,2024,12,24,359,27.7,24,24,24,1007.9,24,1002.9,24,NA,0,2.3,24,7.7,NA,35.1,NA,22.7,NA,37.59,"G",NA,1,1,1,0,1,0,3,3.7,80.3
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-12-25,2024,12,25,360,29.7,24,25.2,24,1008.8,24,1003.8,24,NA,0,1.4,24,2.6,NA,36,NA,23.1,NA,0.25,"G",NA,0,0,0,0,0,0,3.2,4.2,76.8
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-12-26,2024,12,26,361,28.3,24,24.9,24,1008.9,24,1003.9,24,NA,0,1.3,24,4.1,NA,36.8,NA,24.3,"*",25.65,"G",NA,0,1,0,1,1,0,3.1,3.8,81.8
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-12-27,2024,12,27,362,29.8,24,24.8,24,1008.6,24,1003.6,24,NA,0,1.1,24,2.1,NA,36.9,NA,24.3,NA,0.25,"G",NA,0,0,0,0,0,0,3.1,4.2,74.6
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-12-28,2024,12,28,363,29.7,24,24.7,24,1008.4,24,1003.4,24,NA,0,1.2,24,5.7,NA,36.3,NA,24.7,"*",0,"G",NA,0,0,0,0,0,0,3.1,4.2,74.6
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-12-29,2024,12,29,364,30.1,24,25.1,24,1009.5,24,1004.5,24,NA,0,1.1,24,2.6,NA,36,NA,24.7,NA,0,"G",NA,0,0,0,0,0,0,3.2,4.3,74.6
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-12-30,2024,12,30,365,28.9,24,24.4,24,1010,24,1005,24,NA,0,2.6,24,5.7,NA,35.9,NA,24.2,"*",4.06,"G",NA,1,1,0,0,0,0,3.1,4,76.7
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-12-31,2024,12,31,366,29.3,24,24.1,24,1008.1,24,1003.1,24,NA,0,1.5,24,3.1,NA,36.7,NA,23.1,"*",0,"G",NA,0,0,0,0,0,0,3,4.1,73.6
