"STNID","NAME","CTRY","COUNTRY_NAME","ISO2C","ISO3C","STATE","LATITUDE","LONGITUDE","ELEVATION","BEGIN","END","YEARMODA","YEAR","MONTH","DAY","YDAY","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","I_FOG","I_RAIN_DRIZZLE","I_SNOW_ICE","I_HAIL","I_THUNDER","I_TORNADO_FUNNEL","EA","ES","RH"
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-09-18,2024,9,18,262,19.6,24,13.6,24,1018.4,24,1012,24,NA,0,1.7,24,3.6,NA,23.9,"*",12.1,NA,0,"I",NA,0,0,0,0,0,0,1.6,2.3,68.3
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-09-19,2024,9,19,263,22.6,24,14.2,24,1012.2,24,1005.8,24,NA,0,2.3,24,4.1,NA,27.2,"*",16.1,NA,0,"A",NA,0,0,0,0,0,0,1.6,2.7,59.1
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-09-20,2024,9,20,264,21.7,24,14.7,24,1010.4,24,1004,24,NA,0,1.1,24,4.1,NA,29,"*",17.5,NA,0,"I",NA,0,0,0,0,0,0,1.7,2.6,64.4
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-09-21,2024,9,21,265,19.1,24,16.4,24,1012.7,24,1006.3,24,NA,0,0.9,24,4.1,NA,26.6,"*",11.5,"*",4.32,"G",NA,0,1,1,0,0,0,1.9,2.2,84.4
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-09-22,2024,9,22,266,18.8,24,15.5,23,1018.7,24,1012.3,24,NA,0,0.9,24,3.6,NA,24.5,"*",10.7,NA,0,"G",NA,0,0,0,0,0,0,1.8,2.2,81.2
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-09-23,2024,9,23,267,19.3,24,15.1,22,1021.6,24,1015.2,24,NA,0,1.1,24,4.1,NA,25.6,"*",13.2,"*",0,"I",NA,0,0,0,0,0,0,1.7,2.2,76.7
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-09-24,2024,9,24,268,18,23,12.7,23,1021.2,23,1014.8,23,NA,0,1.4,23,4.6,NA,25.2,"*",12,"*",0.25,"G",NA,0,1,0,0,0,0,1.5,2.1,71.2
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-09-25,2024,9,25,269,19.1,24,12.9,24,1017.6,24,1011.2,24,NA,0,1.4,24,3.6,NA,25.6,"*",11.8,NA,0,"G",NA,0,0,0,0,0,0,1.5,2.2,67.3
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-09-26,2024,9,26,270,21.8,24,16.1,23,1013.5,24,1007.1,24,NA,0,1.5,24,6.7,NA,28.1,"*",12.5,NA,3.3,"G",NA,0,0,0,0,0,0,1.8,2.6,70.1
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-09-27,2024,9,27,271,18.8,24,12.8,24,1015.6,24,1009.2,24,NA,0,1.7,24,4.1,NA,25.2,"*",16,"*",3.3,"G",NA,0,1,0,0,0,0,1.5,2.2,68.1
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-09-28,2024,9,28,272,19,22,13.3,22,1013.5,22,1007.1,22,NA,0,2.4,22,4.1,NA,22,"*",15,NA,2.29,"G",NA,0,1,0,0,0,0,1.5,2.2,69.5
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-09-29,2024,9,29,273,20.2,23,15.8,23,1016,23,1009.6,23,NA,0,1.1,23,3.6,NA,26.5,"*",15,"*",0,"G",NA,0,0,0,0,0,0,1.8,2.4,75.8
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-09-30,2024,9,30,274,21.1,24,15.7,24,1017.1,24,1010.7,24,NA,0,1.2,24,3.6,NA,27.1,"*",14.5,NA,3.3,"G",NA,1,0,0,0,0,0,1.8,2.5,71.3
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-10-01,2024,10,1,275,19.2,24,13.3,24,1021.7,24,1015.3,24,NA,0,1.3,24,3.1,NA,24.2,"*",15,"*",0,"G",NA,0,0,0,0,0,0,1.5,2.2,68.7
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-10-02,2024,10,2,276,19,24,12.6,24,1024.7,24,1018.3,24,NA,0,1.9,24,4.1,NA,24,"*",14.8,NA,0,"I",NA,0,0,0,0,0,0,1.5,2.2,66.4
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-10-03,2024,10,3,277,16.6,24,11.2,24,1024.2,24,1017.8,24,NA,0,1.3,24,3.6,NA,21.7,"*",11,"*",0.25,"G",NA,0,0,0,0,0,0,1.3,1.9,70.4
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-10-04,2024,10,4,278,19,24,11.7,24,1017.6,24,1011.3,24,NA,0,2.2,24,5.7,NA,24,"*",10.6,NA,0,"G",NA,0,0,0,0,0,0,1.4,2.2,62.6
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-10-05,2024,10,5,279,23.2,24,13.2,24,1014.2,24,1007.9,24,NA,0,2.9,24,4.6,NA,29.7,"*",13.7,NA,0,"I",NA,0,0,0,0,0,0,1.5,2.8,53.4
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-10-06,2024,10,6,280,24.8,24,17.6,24,1016.7,24,1010.4,24,NA,0,1.3,24,3.1,NA,33.6,"*",18.2,NA,1.02,"G",NA,0,0,0,0,0,0,2,3.1,64.3
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-10-07,2024,10,7,281,23.9,24,18,24,1018.1,24,1011.8,24,NA,0,1.7,24,3.6,NA,30.7,"*",18.1,NA,2.29,"G",NA,0,1,1,0,0,0,2.1,3,69.6
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-10-08,2024,10,8,282,23.6,24,17.4,24,1017.3,24,1011,24,NA,0,1.5,24,3.6,NA,31.7,"*",18.5,"*",11.18,"G",NA,1,1,0,0,0,0,2,2.9,68.2
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-10-09,2024,10,9,283,19.1,24,16.9,24,1018.1,24,1011.8,24,NA,0,1.3,24,2.6,NA,24.2,"*",16.2,"*",19.3,"G",NA,1,1,0,1,0,0,1.9,2.2,87.1
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-10-10,2024,10,10,284,17.9,24,16.3,23,1021.2,24,1014.8,24,NA,0,0.6,24,2.1,NA,23.1,"*",14.6,"*",15.24,"G",NA,1,0,0,0,0,0,1.8,2,90.4
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-10-11,2024,10,11,285,18.4,24,14.1,23,1021.9,24,1015.5,24,NA,0,1,24,3.6,NA,24.5,"*",13.1,"*",0.25,"G",NA,0,0,0,0,0,0,1.6,2.1,76
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-10-12,2024,10,12,286,20.8,24,15.6,24,1020.9,24,1014.5,24,NA,0,1.1,24,3.1,NA,25.5,"*",12.7,NA,0.25,"G",NA,1,0,0,0,0,0,1.8,2.5,72.2
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-10-13,2024,10,13,287,18.4,24,15.7,24,1022.5,24,1016.1,24,NA,0,0.9,24,3.1,NA,23,"*",16.2,"*",5.84,"G",NA,0,1,0,0,0,0,1.8,2.1,84.3
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-10-14,2024,10,14,288,19.1,24,14.2,24,1020.9,24,1014.6,24,NA,0,0.9,24,3.1,NA,23,"*",15.5,"*",0,"G",NA,0,0,0,0,0,0,1.6,2.2,73.3
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-10-15,2024,10,15,289,19.9,24,16.3,24,1019.9,24,1013.6,24,NA,0,1.2,24,3.6,NA,24.6,"*",15.2,NA,1.52,"G",NA,1,0,0,0,0,0,1.8,2.3,79.8
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-10-16,2024,10,16,290,19.4,24,16.2,21,1018.3,24,1012,24,NA,0,1.1,24,3.1,NA,24.2,"*",15,"*",0.51,"G",NA,0,0,0,0,0,0,1.8,2.2,81.8
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-10-17,2024,10,17,291,22.3,24,16.7,24,1016.6,24,1010.3,24,NA,0,1.7,24,4.6,NA,26.9,"*",14.4,NA,0,"G",NA,0,0,0,0,0,0,1.9,2.7,70.6
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-10-18,2024,10,18,292,23.6,24,17.4,24,1012.7,24,1006.4,24,NA,0,3,24,4.1,NA,27.5,"*",17.3,NA,0,"I",NA,0,0,0,0,0,0,2,2.9,68.2
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-10-19,2024,10,19,293,25.8,24,18.3,24,1010.7,24,1004.4,24,NA,0,2,24,4.1,NA,34.1,"*",20.5,"*",0,"I",NA,0,0,0,0,0,0,2.1,3.3,63.3
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-10-20,2024,10,20,294,21.6,24,16.7,24,1016.1,24,1009.8,24,NA,0,1,24,3.1,NA,26.2,"*",18.7,"*",0.25,"G",NA,0,0,0,0,0,0,1.9,2.6,73.7
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-10-21,2024,10,21,295,21.5,24,16.2,24,1015,24,1008.7,24,NA,0,0.9,24,3.6,NA,25.1,"*",18.6,NA,0.51,"G",NA,0,1,0,0,0,0,1.8,2.6,71.8
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-10-22,2024,10,22,296,21.8,24,17,24,1013.6,24,1007.3,24,NA,0,1,24,4.1,NA,24.6,"*",18.7,NA,0.51,"G",NA,0,0,0,0,0,0,1.9,2.6,74.2
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-10-23,2024,10,23,297,23.6,24,19.8,23,1010.8,24,1004.5,24,NA,0,1.6,24,3.6,NA,27.6,"*",19.1,NA,0,"G",NA,0,0,0,0,0,0,2.3,2.9,79.3
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-10-24,2024,10,24,298,24.5,24,17.6,24,1009,24,1002.7,24,NA,0,1.9,24,4.1,NA,33.5,"*",19.4,NA,2.54,"G",NA,0,1,1,0,0,0,2,3.1,65.5
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-10-25,2024,10,25,299,21.2,24,13.3,24,1014.9,24,1008.6,24,NA,0,1.2,24,4.6,NA,29.5,"*",14.7,"*",0,"G",NA,0,0,0,0,0,0,1.5,2.5,60.7
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-10-26,2024,10,26,300,20.8,23,15.6,23,1018.8,23,1012.4,23,NA,0,1.4,23,3.6,NA,25,"*",14.5,NA,0,"I",NA,0,0,0,0,0,0,1.8,2.5,72.2
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-10-27,2024,10,27,301,22.2,24,16.4,24,1019.5,24,1013.2,24,NA,0,1.6,24,4.1,NA,26.5,"*",16.4,NA,0,"I",NA,0,0,0,0,0,0,1.9,2.7,69.7
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-10-28,2024,10,28,302,20,24,17,24,1019.1,24,1012.8,24,NA,0,0.7,24,2.6,NA,25,"*",16.5,"*",0.51,"G",NA,1,1,0,1,0,0,1.9,2.3,82.9
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-10-29,2024,10,29,303,21.8,24,16.8,23,1019.4,24,1013.1,24,NA,0,1.2,24,3.6,NA,27,"*",15.7,NA,0,"G",NA,0,0,0,0,0,0,1.9,2.6,73.3
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-10-30,2024,10,30,304,22.1,24,17.7,24,1015.7,24,1009.4,24,NA,0,1.3,24,4.1,NA,27.3,NA,16.7,NA,0,"G",NA,0,0,0,0,0,0,2,2.7,76.1
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-10-31,2024,10,31,305,22.1,24,17,24,1011.3,24,1005,24,NA,0,2.2,24,5.7,NA,31.9,NA,16.1,"*",23.88,"G",NA,0,1,0,0,1,0,1.9,2.7,72.8
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-11-01,2024,11,1,306,24.3,24,18.8,24,1014.5,24,1008.3,24,NA,0,1.4,24,3.6,NA,31.6,NA,15.9,NA,0.25,"G",NA,0,1,0,0,1,0,2.2,3,71.4
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-11-02,2024,11,2,307,21.3,24,17.1,24,1021,24,1014.7,24,NA,0,1.2,24,3.1,NA,25.8,NA,16.8,"*",0,"G",NA,0,0,0,0,0,0,1.9,2.5,77
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-11-03,2024,11,3,308,22.7,24,18.5,24,1018.9,24,1012.6,24,NA,0,1.8,24,4.1,NA,26.7,NA,16.5,NA,0,"G",NA,0,0,0,0,0,0,2.1,2.8,77.2
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-11-04,2024,11,4,309,24.7,22,18.7,22,1016.2,22,1009.9,22,NA,0,2.1,22,4.1,NA,30.9,NA,18.2,NA,0,"G",NA,0,0,0,0,0,0,2.2,3.1,69.3
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-11-05,2024,11,5,310,25,24,18.4,24,1015.2,24,1008.9,24,NA,0,2.2,24,4.1,NA,33,NA,19.7,NA,0.76,"G",NA,0,1,0,0,1,0,2.1,3.2,66.8
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-11-06,2024,11,6,311,25.4,24,18.4,24,1014.6,24,1008.3,24,NA,0,2.5,24,3.6,NA,32,NA,19.4,NA,0,"G",NA,0,0,0,0,0,0,2.1,3.2,65.2
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-11-07,2024,11,7,312,27.1,24,19.7,24,1011.6,24,1005.3,24,NA,0,2.9,24,4.1,NA,35.4,NA,21.9,NA,0,"G",NA,0,0,0,0,0,0,2.3,3.6,64
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-11-08,2024,11,8,313,25.9,24,21.3,24,1012.8,24,1006.5,24,NA,0,1.1,24,2.6,NA,29.9,NA,22.9,NA,0,"G",NA,0,0,0,0,0,0,2.5,3.3,75.8
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-11-09,2024,11,9,314,25,24,21.2,24,1017.4,24,1011.1,24,NA,0,1.1,24,3.1,NA,29.4,NA,21.7,"*",0,"G",NA,0,0,0,0,0,0,2.5,3.2,79.5
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-11-10,2024,11,10,315,24.9,24,20.9,24,1017.7,24,1011.4,24,NA,0,1.7,24,4.6,NA,30.8,NA,20.8,"*",5.08,"G",NA,0,1,0,0,0,0,2.5,3.1,78.5
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-11-11,2024,11,11,316,24.5,24,20.6,24,1015.5,24,1009.2,24,NA,0,2.3,24,4.1,NA,28.5,"*",20.6,NA,18.29,"G",NA,1,0,0,0,0,0,2.4,3.1,78.9
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-11-12,2024,11,12,317,23.7,24,19.8,24,1013.3,24,1007,24,NA,0,0.9,24,2.6,NA,28,"*",20.2,NA,0,"G",NA,0,0,0,0,0,0,2.3,2.9,78.8
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-11-13,2024,11,13,318,23.9,24,19.8,24,1012.2,24,1005.9,24,NA,0,1.9,24,3.6,NA,30.7,"*",19.7,"*",17.53,"G",NA,0,1,1,1,0,0,2.3,3,77.9
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-11-14,2024,11,14,319,23.7,24,20.1,21,1014.5,24,1008.2,24,NA,0,1.3,24,7.2,NA,32.7,"*",19.7,NA,19.81,"G",NA,1,1,0,1,0,0,2.3,2.9,80.3
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-11-15,2024,11,15,320,23.3,24,20.3,23,1017.9,24,1011.6,24,NA,0,1.4,24,3.6,NA,27.7,"*",19.5,NA,4.57,"G",NA,0,1,0,1,0,0,2.4,2.9,83.3
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-11-16,2024,11,16,321,21.6,24,19.8,24,1020.5,24,1014.2,24,NA,0,0.7,24,2.1,NA,25.6,"*",19.2,"*",24.38,"G",NA,0,1,0,0,0,0,2.3,2.6,89.5
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-11-17,2024,11,17,322,21.7,22,17.9,21,1018.5,22,1012.2,22,NA,0,1.3,22,3.6,NA,26.6,"*",17.2,"*",0,"G",NA,0,0,0,0,0,0,2,2.6,79
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-11-22,2024,11,22,327,20,24,18.9,23,1021.3,24,1015,24,NA,0,0.8,24,3.6,NA,23.1,"*",18.1,"*",6.86,"G",NA,0,1,0,0,0,0,2.2,2.3,93.4
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-11-23,2024,11,23,328,20.6,24,16.6,24,1019.8,24,1013.5,24,NA,0,1.2,24,4.1,NA,26.1,NA,15.9,"*",0,"G",NA,0,0,0,0,0,0,1.9,2.4,77.9
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-11-24,2024,11,24,329,21.5,24,17,24,1017.8,24,1011.5,24,NA,0,1.2,24,4.1,NA,27,NA,15.7,NA,0.25,"G",NA,0,1,0,0,0,0,1.9,2.6,75.6
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-11-25,2024,11,25,330,21.5,24,17.7,24,1016,24,1009.7,24,NA,0,1.4,24,4.1,NA,26.4,NA,16.9,NA,0.51,"G",NA,0,0,0,0,0,0,2,2.6,79
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-11-26,2024,11,26,331,22.5,23,19.9,23,1014.3,23,1008,23,NA,0,1.3,23,4.1,NA,26.2,"*",17.3,NA,2.79,"G",NA,0,1,0,0,0,0,2.3,2.7,85.3
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-11-27,2024,11,27,332,23.9,24,21.7,21,1014.1,24,1007.8,24,NA,0,1.1,24,3.6,NA,26.5,"*",19.6,NA,13.72,"G",NA,0,1,0,0,0,0,2.6,3,87.5
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-11-28,2024,11,28,333,24.3,24,21.9,22,1015,24,1008.7,24,NA,0,0.9,24,3.1,NA,28,"*",21.7,NA,3.3,"G",NA,0,1,0,0,0,0,2.6,3,86.5
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-11-29,2024,11,29,334,24.6,24,21.9,23,1013.1,24,1006.8,24,NA,0,1.8,24,4.1,NA,27.6,"*",21.8,NA,33.27,"G",NA,1,1,0,0,0,0,2.6,3.1,85
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-11-30,2024,11,30,335,23.8,22,23.2,21,1010.3,22,1004.1,22,NA,0,1.2,22,3.1,NA,25.5,"*",22.5,NA,0,"G",NA,1,1,0,0,0,0,2.8,2.9,96.4
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-12-02,2024,12,2,337,24.8,24,21.7,24,1011.7,24,1005.5,24,NA,0,1.4,24,4.6,NA,29.3,"*",19.5,NA,0.25,"G",NA,0,1,0,0,0,0,2.6,3.1,82.9
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-12-03,2024,12,3,338,25.2,18,21.2,17,1012.4,18,1006.2,18,NA,0,1.5,18,3.6,NA,28.7,"*",21.7,"*",0,"G",NA,0,0,0,0,0,0,2.5,3.2,78.5
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-12-04,2024,12,4,339,25.1,24,23.2,22,1016,24,1009.8,24,NA,0,1.2,24,3.6,NA,27,"*",21.5,NA,5.08,"G",NA,0,1,0,1,0,0,2.8,3.2,89.2
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-12-05,2024,12,5,340,23.9,24,20.3,23,1018.2,24,1011.9,24,NA,0,1.4,24,4.1,NA,28.1,"*",19.5,"*",0.25,"G",NA,0,0,0,0,0,0,2.4,3,80.3
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-12-06,2024,12,6,341,24.2,24,19.8,24,1016.7,24,1010.5,24,NA,0,1.3,24,3.6,NA,29,"*",19.2,NA,0,"G",NA,0,0,0,0,0,0,2.3,3,76.5
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-12-07,2024,12,7,342,25.5,24,19.8,24,1012.6,24,1006.4,24,NA,0,2,24,4.6,NA,29,"*",19.9,NA,0,"I",NA,0,0,0,0,0,0,2.3,3.3,70.8
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-12-08,2024,12,8,343,28.6,24,21.5,24,1009.7,24,1003.5,24,NA,0,1.3,24,3.6,NA,34.2,"*",21.9,NA,0,"G",NA,0,0,0,0,0,0,2.6,3.9,65.5
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-12-09,2024,12,9,344,26.2,24,22.5,23,1011.3,24,1005.1,24,NA,0,1.2,24,3.6,NA,31.3,"*",22.7,"*",0.25,"G",NA,0,1,1,0,0,0,2.7,3.4,80.1
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-12-10,2024,12,10,345,23.6,24,21.1,24,1008.4,24,1002.2,24,NA,0,1.3,24,3.1,NA,28.9,"*",19.7,"*",37.08,"G",NA,1,0,0,0,0,0,2.5,2.9,85.9
"955720-99999","NAMBOUR DPI-HILLSIDE","AS","AUSTRALIA","AU","AUS","",-26.65,152.933,33,19650103,20240909,2024-12-11,2024,12,11,346,22.6,24,20.4,24,1007.8,24,1001.6,24,NA,0,0.6,24,2.6,NA,26,"*",19.5,NA,1.27,"G",NA,0,0,0,0,0,0,2.4,2.7,87.4
