"STNID","NAME","CTRY","COUNTRY_NAME","ISO2C","ISO3C","STATE","LATITUDE","LONGITUDE","ELEVATION","BEGIN","END","YEARMODA","YEAR","MONTH","DAY","YDAY","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","I_FOG","I_RAIN_DRIZZLE","I_SNOW_ICE","I_HAIL","I_THUNDER","I_TORNADO_FUNNEL","EA","ES","RH"
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-01-28,2024,1,28,28,9.8,24,9.8,24,1007.6,24,882.5,24,NA,0,7.4,24,9.3,NA,11.5,NA,4.8,NA,16.51,"G",NA,0,1,0,0,0,0,1.2,1.2,100
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-01-29,2024,1,29,29,7.3,24,3,24,1012.1,24,886.5,24,NA,0,6.4,24,10.3,NA,11.3,NA,3.6,"*",10.67,"G",NA,0,1,0,0,0,0,0.8,1,74.2
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-01-30,2024,1,30,30,8.5,24,6.3,24,1013.4,24,887.6,24,NA,0,6,24,9.8,NA,14.9,NA,3.6,NA,2.79,"G",NA,0,1,0,0,0,0,1,1.1,86
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-01-31,2024,1,31,31,8.6,24,6.9,24,1011.5,24,885.9,24,NA,0,8.2,24,14.4,NA,11.9,NA,5.4,NA,17.02,"G",NA,0,1,0,0,0,0,1,1.1,89.1
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-02-01,2024,2,1,32,5.5,24,5.5,24,1004.6,24,879.8,24,NA,0,15.7,24,19.6,NA,10.6,NA,3.2,"*",28.19,"G",NA,0,1,0,0,0,0,0.9,0.9,100
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-02-02,2024,2,2,33,4.3,23,2.2,22,1007.5,23,882.4,23,NA,0,10.1,23,14.4,NA,6.8,"*",2.7,NA,0,"G",NA,0,1,0,0,0,0,0.7,0.8,86.2
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-02-03,2024,2,3,34,10.2,24,9.5,24,1005.2,24,880.3,24,NA,0,6.6,24,9.3,NA,13.5,"*",7.8,"*",14.73,"G",NA,0,1,0,0,0,0,1.2,1.2,95.4
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-02-04,2024,2,4,35,12,24,10.6,24,1001.8,24,877.4,24,NA,0,7.4,24,12.4,NA,17.4,NA,6.8,"*",1.27,"G",NA,0,1,0,0,0,0,1.3,1.4,91.1
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-02-05,2024,2,5,36,4.8,24,3.9,24,1009.2,24,883.8,24,NA,0,6.4,24,9.3,NA,14.3,NA,2.8,"*",0.51,"G",NA,0,0,0,0,0,0,0.8,0.9,93.9
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-02-06,2024,2,6,37,6.3,23,5,23,1018,23,891.5,23,NA,0,5.8,23,7.2,NA,9.4,NA,2.6,NA,4.32,"G",NA,0,1,0,0,0,0,0.9,1,91.4
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-02-07,2024,2,7,38,7.4,24,5.5,24,1024,24,896.8,24,NA,0,5.4,24,9.8,NA,11.2,NA,3.9,"*",0.25,"G",NA,0,1,0,0,0,0,0.9,1,87.7
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-02-08,2024,2,8,39,9.2,24,7.3,24,1024.3,24,897.1,24,NA,0,4.7,24,7.7,NA,16.2,NA,3.6,NA,0,"G",NA,0,0,0,0,0,0,1,1.2,87.9
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-02-09,2024,2,9,40,6.8,24,5.2,23,1025.4,24,898,24,NA,0,7.3,24,12.4,NA,10.3,NA,2.6,"*",2.29,"G",NA,0,1,0,0,0,0,0.9,1,89.5
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-02-10,2024,2,10,41,9.4,24,7.6,24,1024.4,24,897.2,24,NA,0,6.1,24,12.4,NA,15.4,NA,2.4,NA,0,"G",NA,0,0,0,0,0,0,1,1.2,88.5
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-02-11,2024,2,11,42,12,24,10.1,24,1016.6,24,890.3,24,NA,0,4.3,24,7.7,NA,18.5,NA,6,NA,0,"G",NA,0,0,0,0,0,0,1.2,1.4,88.2
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-02-12,2024,2,12,43,13.6,24,1.8,24,1010.5,24,885,24,NA,0,6.1,24,9.8,NA,18.8,NA,8.9,NA,0,"G",NA,0,0,0,0,0,0,0.7,1.6,44.7
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-02-13,2024,2,13,44,7.9,24,5.6,24,1001.9,24,877.4,24,NA,0,10.6,24,15.4,NA,19.3,NA,1.8,"*",31.24,"G",NA,0,1,0,0,0,0,0.9,1.1,85.4
