"lat","lon","year","eventDate","scientificName"
-41.259767,146.319925,2024,2024-10-31,"Ornithorhynchus anatinus"
-41.25913,146.320188,2024,2024-11-07,"Ornithorhynchus anatinus"
-41.258758,146.415655,2024,2024-10-16 12:17:00,"Ornithorhynchus anatinus"
-41.25858,146.41568,2024,2024-10-16 12:26:00,"Ornithorhynchus anatinus"
-41.258008,147.231679,2024,2024-06-06 12:43:00,"Ornithorhynchus anatinus"
-41.25663,148.088729,2024,2024-10-09,"Ornithorhynchus anatinus"
-41.2556,146.9405,2024,2024-03-21,"Ornithorhynchus anatinus"
-41.25451,146.884666,2024,2024-11-29,"Ornithorhynchus anatinus"
-41.2505,147.2261,2024,2024-02-19,"Ornithorhynchus anatinus"
-41.247858,148.065619,2024,2024-09-15,"Ornithorhynchus anatinus"
-41.247176,146.893623,2024,2024-10-18,"Ornithorhynchus anatinus"
-41.236401,146.417451,2024,2024-02-17 04:23:57,"Ornithorhynchus anatinus"
-41.2362,146.4025,2024,2024-01-08,"Ornithorhynchus anatinus"
-41.233845,147.160895,2024,2024-07-24,"Ornithorhynchus anatinus"
-41.233445,146.401395,2024,2024-10-16,"Ornithorhynchus anatinus"
-41.22949,146.300198,2024,2024-03-07 14:08:00,"Ornithorhynchus anatinus"
-41.22949,146.300198,2024,2024-04-27 14:06:00,"Ornithorhynchus anatinus"
-41.22949,146.300198,2024,2024-09-28 14:18:00,"Ornithorhynchus anatinus"
-41.22846,146.301167,2024,2024-07-06 10:59:09,"Ornithorhynchus anatinus"
-41.228428,146.303873,2024,2024-04-28 12:52:00,"Ornithorhynchus anatinus"
-41.228353,146.30382,2024,2024-12-11 14:50:18,"Ornithorhynchus anatinus"
-41.228306,146.304137,2024,2024-04-01 15:30:42,"Ornithorhynchus anatinus"
-41.22823,146.303754,2024,2024-08-29 14:28:00,"Ornithorhynchus anatinus"
-41.22819,146.303925,2024,2024-04-01 15:28:27,"Ornithorhynchus anatinus"
-41.228118,146.303717,2024,2024-08-29 14:28:00,"Ornithorhynchus anatinus"
-41.228088,146.303671,2024,2024-04-01 15:28:19,"Ornithorhynchus anatinus"
-41.228086,146.303224,2024,2024-08-29 14:28:00,"Ornithorhynchus anatinus"
-41.228076,146.30384,2024,2024-08-29 14:28:00,"Ornithorhynchus anatinus"
-41.228029,146.303477,2024,2024-02-19 15:32:00,"Ornithorhynchus anatinus"
-41.228018,146.303139,2024,2024-03-29 17:11:00,"Ornithorhynchus anatinus"
-41.227992,146.3031,2024,2024-11-04 14:18:35,"Ornithorhynchus anatinus"
-41.227987,146.3031,2024,2024-01-29 10:40:39,"Ornithorhynchus anatinus"
-41.227979,146.303383,2024,2024-04-01 15:28:07,"Ornithorhynchus anatinus"
-41.22796,146.303747,2024,2024-08-29 14:26:00,"Ornithorhynchus anatinus"
-41.227812,146.303179,2024,2024-02-01 14:20:00,"Ornithorhynchus anatinus"
-41.227812,146.303179,2024,2024-02-01 14:20:00,"Ornithorhynchus anatinus"
-41.227812,146.303179,2024,2024-02-01 14:20:00,"Ornithorhynchus anatinus"
-41.227779,146.303644,2024,2024-04-24,"Ornithorhynchus anatinus"
-41.227749,146.303381,2024,2024-07-28,"Ornithorhynchus anatinus"
-41.227738,146.304131,2024,2024-04-01 15:41:26,"Ornithorhynchus anatinus"
-41.227737,146.302928,2024,2024-03-02 15:35:00,"Ornithorhynchus anatinus"
-41.227702,146.302863,2024,2024-03-02 14:38:00,"Ornithorhynchus anatinus"
-41.227665,146.303062,2024,2024-01-21 13:22:00,"Ornithorhynchus anatinus"
-41.227663,146.302997,2024,2024-11-02 07:26:00,"Ornithorhynchus anatinus"
-41.227545,146.303414,2024,2024-01-06,"Ornithorhynchus anatinus"
-41.227461,146.304427,2024,2024-10-08 10:32:00,"Ornithorhynchus anatinus"
-41.227388,146.30404,2024,2024-04-02 10:51:24,"Ornithorhynchus anatinus"
-41.227357,146.304195,2024,2024-09-23 14:52:00,"Ornithorhynchus anatinus"
-41.227217,146.30422,2024,2024-01-21 13:41:00,"Ornithorhynchus anatinus"
-41.226944,146.303103,2024,2024-11-10 09:52:47,"Ornithorhynchus anatinus"
-41.226921,146.301745,2024,2024-10-17 08:56:00,"Ornithorhynchus anatinus"
-41.226847,146.303572,2024,2024-09-23 14:38:43,"Ornithorhynchus anatinus"
-41.226811,146.303031,2024,2024-01-07 12:47:00,"Ornithorhynchus anatinus"
-41.214322,146.010681,2024,2024-06-15 16:01:21,"Ornithorhynchus anatinus"
-41.2121,146.1735,2024,2024-12-01,"Ornithorhynchus anatinus"
-41.189818,147.911261,2024,2024-01-10 23:07:11,"Ornithorhynchus anatinus"
-41.170528,145.882061,2024,2024-06-25,"Ornithorhynchus anatinus"
-41.166558,147.522109,2024,2024-04-21 13:48:04,"Ornithorhynchus anatinus"
-41.166233,147.522547,2024,2024-09-25,"Ornithorhynchus anatinus"
-41.160014,146.331127,2024,2024-09-24,"Ornithorhynchus anatinus"
-41.157623,147.495167,2024,2024-11-03,"Ornithorhynchus anatinus"
-41.157235,147.493021,2024,2024-11-03,"Ornithorhynchus anatinus"
-41.117034,145.933577,2024,2024-06-12,"Ornithorhynchus anatinus"
-41.117034,145.933577,2024,2024-09-24,"Ornithorhynchus anatinus"
-41.116698,145.933517,2024,2024-04-06,"Ornithorhynchus anatinus"
-41.1051,146.0305,2024,2024-04-27,"Ornithorhynchus anatinus"
-41.100369,145.908172,2024,2024-10-26 16:09:01,"Ornithorhynchus anatinus"
-41.094133,145.693962,2024,2024-10-25,"Ornithorhynchus anatinus"
-41.083586,145.921275,2024,2024-05-14 14:20:16,"Ornithorhynchus anatinus"
-41.081956,145.920561,2024,2024-12-13 18:42:41,"Ornithorhynchus anatinus"
-41.080274,145.920695,2024,2024-04-14 15:32:41,"Ornithorhynchus anatinus"
-41.080199,145.920954,2024,2024-07-05 13:26:42,"Ornithorhynchus anatinus"
-41.079989,145.923203,2024,2024-04-03 10:20:20,"Ornithorhynchus anatinus"
