"lat","lon","year","eventDate","scientificName"
-16.262962,145.38002,2024,2024-07-20 14:21:33,"Crocodylus porosus"
-16.262942,145.383095,2024,2024-07-30 11:05:17,"Crocodylus porosus"
-16.262938,145.383742,2024,2024-05-21 13:44:00,"Crocodylus porosus"
-16.262933,145.38005,2024,2024-05-29 10:28:20,"Crocodylus porosus"
-16.262932,145.383372,2024,2024-08-28 10:04:00,"Crocodylus porosus"
-16.262906,145.3759,2024,2024-05-27 15:00:25,"Crocodylus porosus"
-16.262889,145.376022,2024,2024-05-25 10:32:00,"Crocodylus porosus"
-16.262886,145.383269,2024,2024-09-09 10:42:00,"Crocodylus porosus"
-16.262883,145.383225,2024,2024-09-09 10:44:37,"Crocodylus porosus"
-16.26287,145.383147,2024,2024-06-28 11:28:57,"Crocodylus porosus"
-16.262856,145.376069,2024,2024-05-25 10:38:00,"Crocodylus porosus"
-16.262853,145.383438,2024,2024-05-29 09:58:45,"Crocodylus porosus"
-16.262851,145.375355,2024,2024-01-14 14:57:00,"Crocodylus porosus"
-16.26285,145.383147,2024,2024-06-20 16:02:49,"Crocodylus porosus"
-16.262844,145.384365,2024,2024-03-15,"Crocodylus porosus"
-16.262833,145.383147,2024,2024-08-05 16:18:40,"Crocodylus porosus"
-16.262828,145.38008,2024,2024-12-23 09:51:39,"Crocodylus porosus"
-16.262757,145.389902,2024,2024-05-29 10:00:00,"Crocodylus porosus"
-16.262757,145.375901,2024,2024-09-07 13:04:00,"Crocodylus porosus"
-16.262753,145.389524,2024,2024-05-29 09:58:00,"Crocodylus porosus"
-16.26275,145.380245,2024,2024-05-21 13:15:00,"Crocodylus porosus"
-16.262647,145.383178,2024,2024-06-10 10:19:09,"Crocodylus porosus"
-16.262579,145.390109,2024,2024-09-07 12:35:00,"Crocodylus porosus"
-16.262549,145.37766,2024,2024-08-05 12:55:00,"Crocodylus porosus"
-16.262438,145.39041,2024,2024-08-28 10:07:00,"Crocodylus porosus"
-16.262424,145.383687,2024,2024-07-18 13:09:00,"Crocodylus porosus"
-16.262367,145.369888,2024,2024-04-07 11:03:25,"Crocodylus porosus"
-16.26222,145.377338,2024,2024-09-07 12:57:00,"Crocodylus porosus"
-16.26217,145.378037,2024,2024-10-19 11:12:00,"Crocodylus porosus"
-16.262138,145.391224,2024,2024-07-08 10:24:54,"Crocodylus porosus"
-16.262128,145.391223,2024,2024-07-08 10:13:56,"Crocodylus porosus"
-16.26202,145.38753,2024,2024-01-14 15:24:00,"Crocodylus porosus"
-16.262006,145.391766,2024,2024-05-29 09:37:00,"Crocodylus porosus"
-16.261994,145.392973,2024,2024-08-30 14:47:00,"Crocodylus porosus"
-16.26195,145.369308,2024,2024-03-24 13:12:09,"Crocodylus porosus"
-16.261861,145.372643,2024,2024-08-28 09:58:00,"Crocodylus porosus"
-16.261816,145.369827,2024,2024-03-10 13:21:00,"Crocodylus porosus"
-16.261803,145.39193,2024,2024-05-21 13:51:00,"Crocodylus porosus"
-16.261688,145.393617,2024,2024-01-26 09:00:00,"Crocodylus porosus"
-16.261317,145.378132,2024,2024-05-24 15:14:00,"Crocodylus porosus"
-16.261317,145.378132,2024,2024-05-24 14:37:00,"Crocodylus porosus"
-16.261317,145.378132,2024,2024-05-24 15:04:00,"Crocodylus porosus"
-16.261201,145.380779,2024,2024-04-11 16:09:25,"Crocodylus porosus"
-16.261153,145.388062,2024,2024-01-21 14:29:27,"Crocodylus porosus"
-16.261143,145.367998,2024,2024-06-29 11:36:00,"Crocodylus porosus"
-16.261092,145.372304,2024,2024-12-10 20:08:00,"Crocodylus porosus"
-16.261092,145.372304,2024,2024-06-13 12:33:00,"Crocodylus porosus"
-16.261092,145.372304,2024,2024-07-19 01:25:00,"Crocodylus porosus"
-16.261092,145.372304,2024,2024-10-01 11:40:00,"Crocodylus porosus"
-16.261092,145.372304,2024,2024-10-08 12:13:00,"Crocodylus porosus"
-16.261092,145.372304,2024,2024-10-01 11:40:00,"Crocodylus porosus"
-16.261092,145.372304,2024,2024-09-11 20:08:00,"Crocodylus porosus"
-16.261092,145.372304,2024,2024-08-26 10:04:00,"Crocodylus porosus"
-16.26108,145.379909,2024,2024-04-11 16:27:32,"Crocodylus porosus"
-16.26105,145.389205,2024,2024-10-08 11:56:52,"Crocodylus porosus"
-16.260912,145.389205,2024,2024-10-15 10:15:39,"Crocodylus porosus"
-16.260897,145.378983,2024,2024-10-08 12:12:04,"Crocodylus porosus"
-16.260796,145.389551,2024,2024-05-29 09:49:00,"Crocodylus porosus"
-16.260589,145.23475,2024,2024-03-13 15:43:00,"Crocodylus porosus"
-16.260251,145.390861,2024,2024-08-13 18:10:00,"Crocodylus porosus"
-16.260251,145.390861,2024,2024-06-12 11:16:00,"Crocodylus porosus"
-16.260167,145.390301,2024,2024-05-29 09:42:00,"Crocodylus porosus"
-16.260118,145.391647,2024,2024-03-10 12:03:00,"Crocodylus porosus"
-16.260012,145.376587,2024,2024-03-10 13:32:00,"Crocodylus porosus"
-16.259886,145.376568,2024,2024-06-20 11:29:07,"Crocodylus porosus"
-16.259842,145.366333,2024,2024-05-23 13:17:16,"Crocodylus porosus"
-16.259837,145.375992,2024,2024-07-20 14:47:15,"Crocodylus porosus"
-16.259832,145.390645,2024,2024-10-18 18:52:32,"Crocodylus porosus"
-16.259703,145.366045,2024,2024-04-03 11:09:58,"Crocodylus porosus"
-16.259412,145.39169,2024,2024-03-19 13:22:06,"Crocodylus porosus"
-16.259379,145.365841,2024,2024-11-19 13:30:02,"Crocodylus porosus"
-16.2591,145.365977,2024,2024-08-28 09:39:00,"Crocodylus porosus"
-16.259097,145.369911,2024,2024-04-13 13:04:28,"Crocodylus porosus"
-16.258962,145.388855,2024,2024-06-23 11:43:00,"Crocodylus porosus"
-16.258883,145.398619,2024,2024-08-17 08:37:28,"Crocodylus porosus"
-16.258812,145.366681,2024,2024-01-14 15:09:00,"Crocodylus porosus"
-16.258662,145.364751,2024,2024-06-02 11:08:41,"Crocodylus porosus"
-16.258647,145.388812,2024,2024-10-08 12:43:58,"Crocodylus porosus"
-16.258497,145.388825,2024,2024-11-24 10:56:18,"Crocodylus porosus"
-16.258269,145.367925,2024,2024-04-13 13:14:21,"Crocodylus porosus"
-16.258202,145.37572,2024,2024-04-13 13:23:44,"Crocodylus porosus"
-16.25795,145.343334,2024,2024-07-18 08:34:00,"Crocodylus porosus"
-16.257609,145.365335,2024,2024-06-29 11:17:00,"Crocodylus porosus"
-16.257487,145.34395,2024,2024-12-17 15:53:00,"Crocodylus porosus"
-16.257341,145.393241,2024,2024-01-15 14:30:00,"Crocodylus porosus"
-16.257087,145.363337,2024,2024-06-29 11:10:00,"Crocodylus porosus"
-16.256812,145.334751,2024,2024-09-24 10:25:00,"Crocodylus porosus"
-16.256483,145.344841,2024,2024-09-21 07:40:00,"Crocodylus porosus"
-16.256058,145.369672,2024,2024-09-28 18:38:00,"Crocodylus porosus"
-16.255995,145.364242,2024,2024-12-20 15:08:33,"Crocodylus porosus"
-16.255867,145.36335,2024,2024-04-13 13:48:20,"Crocodylus porosus"
-16.255521,145.341604,2024,2024-07-14 08:12:00,"Crocodylus porosus"
-16.255347,145.31373,2024,2024-06-28 10:00:00,"Crocodylus porosus"
-16.255195,145.313837,2024,2024-10-12 06:57:27,"Crocodylus porosus"
-16.254879,145.36089,2024,2024-02-06 23:44:00,"Crocodylus porosus"
-16.254766,145.361282,2024,2024-12-30 03:57:00,"Crocodylus porosus"
-16.254766,145.361282,2024,2024-12-30 04:44:00,"Crocodylus porosus"
-16.254457,145.336611,2024,2024-05-17 09:49:00,"Crocodylus porosus"
-16.253171,145.33724,2024,2024-07-07 08:37:00,"Crocodylus porosus"
-16.252903,145.3089,2024,2024-11-03 11:23:37,"Crocodylus porosus"
-16.252532,145.316393,2024,2024-11-05 11:05:50,"Crocodylus porosus"
-16.25177,145.33312,2024,2024-10-31 11:11:00,"Crocodylus porosus"
-16.251664,145.31665,2024,2024-09-05 12:41:00,"Crocodylus porosus"
-16.251652,145.316754,2024,2024-10-02 09:07:56,"Crocodylus porosus"
-16.25062,145.329483,2024,2024-05-17 08:06:00,"Crocodylus porosus"
-16.250495,145.315963,2024,2024-06-06 11:11:32,"Crocodylus porosus"
-16.250474,145.33027,2024,2024-05-04 13:23:52,"Crocodylus porosus"
-16.250431,145.316101,2024,2024-08-20 11:22:00,"Crocodylus porosus"
